 L        TxT           TxW1          TxW2          TxW3          TxW4          TxW5          TxW6          TxW7          TxW8          TxW9         TxW10         W1xW1         W1xW2         W1xW3         W1xW4         W1xW5         W1xW6         W1xW7         W1xW8         W1xW9         W1xW10        W2xW2         W2xW3         W2xW4         W2xW5         W2xW6         W2xW7         W2xW8         W2xW9         W2xW10        W3xW3         W3xW4         W3xW5         W3xW6         W3xW7         W3xW8         W3xW9         W3xW10        W4xW4         W4xW5         W4xW6         W4xW7         W4xW8         W4xW9         W4xW10        W5xW5         W5xW6         W5xW7         W5xW8         W5xW9         W5xW10        W6xW6         W6xW7         W6xW8         W6xW9         W6xW10        W7xW7         W7xW8         W7xW9         W7xW10        W8xW8         W8xW9         W8xW10        W9xW9         W9xW10       W10xW10      
248   7.573863e-14  1.490089e-13  2.792708e-13  3.233728e-13  3.481325e-13  3.489872e-13  3.377299e-13  3.314010e-13  3.294095e-13  3.254194e-13  2.972953e-13  1.141787e-06  5.780488e-07  1.225755e-07  1.722798e-08  1.741416e-09  1.149820e-10  4.189771e-12  8.139425e-14  6.069522e-15 -2.049087e-13  1.482500e-06  9.123763e-07  3.009229e-07  6.247375e-08  8.035140e-09  5.767881e-10  1.822386e-11  1.645014e-13  2.759268e-12  1.427714e-06  1.006464e-06  3.936371e-07  8.935829e-08  1.118402e-08  6.382502e-10  1.048260e-11  1.546944e-12  1.386076e-06  9.901795e-07  3.947187e-07  8.534680e-08  8.529510e-09  2.581740e-10  6.237538e-13  1.267889e-06  8.957611e-07  3.423270e-07  6.115674e-08  3.432843e-09  1.611745e-11  1.133787e-06  7.882711e-07  2.624370e-07  2.860142e-08  3.018252e-10  1.034399e-06  6.817286e-07  1.570299e-07  4.125046e-09  9.640869e-07  5.333041e-07  4.120004e-08  8.704775e-07  2.696335e-07  5.470609e-07
249   7.490452e-14  1.463116e-13  2.751083e-13  3.185815e-13  3.434162e-13  3.445042e-13  3.332299e-13  3.266569e-13  3.244940e-13  3.206588e-13  2.935002e-13  1.133062e-06  5.740343e-07  1.217141e-07  1.710237e-08  1.729296e-09  1.142748e-10  4.167238e-12  8.022746e-14  6.077556e-15 -1.906944e-13  1.472205e-06  9.057703e-07  2.987833e-07  6.206841e-08  7.990123e-09  5.739431e-10  1.813012e-11  1.646485e-13  2.774942e-12  1.417492e-06  9.997190e-07  3.912931e-07  8.889538e-08  1.113013e-08  6.348845e-10  1.041332e-11  1.585661e-12  1.377646e-06  9.848499e-07  3.927970e-07  8.493210e-08  8.482196e-09  2.564382e-10  6.589800e-13  1.261655e-06  8.914986e-07  3.405888e-07  6.079635e-08  3.409135e-09  1.601493e-11  1.128171e-06  7.839383e-07  2.607835e-07  2.839936e-08  2.996645e-10  1.028103e-06  6.771434e-07  1.559052e-07  4.096319e-09  9.572793e-07  5.295076e-07  4.092685e-08  8.645712e-07  2.680056e-07  5.443456e-07
250   7.407405e-14  1.436647e-13  2.710249e-13  3.138772e-13  3.387567e-13  3.400846e-13  3.288289e-13  3.220308e-13  3.196889e-13  3.159766e-13  2.897476e-13  1.124431e-06  5.700473e-07  1.208638e-07  1.697915e-08  1.717255e-09  1.135615e-10  4.144613e-12  7.912130e-14  6.066262e-15 -1.776426e-13  1.462020e-06  8.992889e-07  2.966702e-07  6.166181e-08  7.944645e-09  5.711025e-10  1.803864e-11  1.647690e-13  2.785667e-12  1.407417e-06  9.929827e-07  3.889274e-07  8.842931e-08  1.107681e-08  6.316103e-10  1.034595e-11  1.624566e-12  1.369146e-06  9.794701e-07  3.908779e-07  8.452526e-08  8.436236e-09  2.547440e-10  6.969094e-13  1.255413e-06  8.872918e-07  3.388950e-07  6.044609e-08  3.385927e-09  1.591457e-11  1.122688e-06  7.797286e-07  2.591726e-07  2.820087e-08  2.975173e-10  1.021976e-06  6.726564e-07  1.547960e-07  4.067703e-09  9.505787e-07  5.257451e-07  4.065396e-08  8.586848e-07  2.663733e-07  5.416129e-07
251   7.324711e-14  1.410668e-13  2.670189e-13  3.092584e-13  3.341522e-13  3.357260e-13  3.245242e-13  3.175205e-13  3.149927e-13  3.113719e-13  2.860367e-13  1.115893e-06  5.660871e-07  1.200246e-07  1.685832e-08  1.705296e-09  1.128421e-10  4.121892e-12  7.807716e-14  6.034490e-15 -1.657695e-13  1.451944e-06  8.929320e-07  2.945836e-07  6.125394e-08  7.898695e-09  5.682651e-10  1.794938e-11  1.648595e-13  2.791410e-12  1.397491e-06  9.862546e-07  3.865398e-07  8.795991e-08  1.102402e-08  6.284264e-10  1.028048e-11  1.663636e-12  1.360576e-06  9.740384e-07  3.889606e-07  8.412611e-08  8.391618e-09  2.530915e-10  7.375232e-13  1.249160e-06  8.831386e-07  3.372450e-07  6.010591e-08  3.363219e-09  1.581636e-11  1.117336e-06  7.756409e-07  2.576039e-07  2.800597e-08  2.953840e-10  1.016017e-06  6.682678e-07  1.537022e-07  4.039202e-09  9.439859e-07  5.220170e-07  4.038140e-08  8.528192e-07  2.647370e-07  5.388630e-07
252   7.242379e-14  1.385168e-13  2.630885e-13  3.047236e-13  3.296022e-13  3.314272e-13  3.203132e-13  3.131230e-13  3.104030e-13  3.068436e-13  2.823672e-13  1.107447e-06  5.621536e-07  1.191961e-07  1.673982e-08  1.693418e-09  1.121171e-10  4.099080e-12  7.709273e-14  5.982825e-15 -1.550325e-13  1.441976e-06  8.866964e-07  2.925231e-07  6.084501e-08  7.852303e-09  5.654305e-10  1.786224e-11  1.649190e-13  2.792358e-12  1.387711e-06  9.795372e-07  3.841320e-07  8.748738e-08  1.097174e-08  6.253292e-10  1.021686e-11  1.702777e-12  1.351941e-06  9.685580e-07  3.870449e-07  8.373425e-08  8.348290e-09  2.514795e-10  7.806044e-13  1.242895e-06  8.790363e-07  3.356369e-07  5.977544e-08  3.341000e-09  1.572022e-11  1.112110e-06  7.716704e-07  2.560763e-07  2.781460e-08  2.932651e-10  1.010221e-06  6.639753e-07  1.526239e-07  4.010826e-09  9.374996e-07  5.183239e-07  4.010929e-08  8.469763e-07  2.630974e-07  5.360971e-07
253   7.160408e-14  1.360138e-13  2.592319e-13  3.002708e-13  3.251063e-13  3.271872e-13  3.161930e-13  3.088346e-13  3.059170e-13  3.023905e-13  2.787391e-13  1.099090e-06  5.582470e-07  1.183783e-07  1.662357e-08  1.681624e-09  1.113871e-10  4.076188e-12  7.616485e-14  5.912254e-15 -1.453758e-13  1.432112e-06  8.805778e-07  2.904884e-07  6.043527e-08  7.805511e-09  5.625988e-10  1.777710e-11  1.649470e-13  2.788747e-12  1.378072e-06  9.728332e-07  3.817062e-07  8.701199e-08  1.091995e-08  6.223140e-10  1.015502e-11  1.741881e-12  1.343249e-06  9.630334e-07  3.851308e-07  8.334930e-08  8.306192e-09  2.499067e-10  8.258925e-13  1.236621e-06  8.749819e-07  3.340684e-07  5.945428e-08  3.319258e-09  1.562603e-11  1.107001e-06  7.678117e-07  2.545883e-07  2.762671e-08  2.911611e-10  1.004580e-06  6.597764e-07  1.515610e-07  3.982584e-09  9.311185e-07  5.146664e-07  3.983775e-08  8.411583e-07  2.614554e-07  5.333166e-07
254   7.078817e-14  1.335566e-13  2.554474e-13  2.958985e-13  3.206644e-13  3.230051e-13  3.121607e-13  3.046519e-13  3.015319e-13  2.980116e-13  2.751522e-13  1.090822e-06  5.543675e-07  1.175707e-07  1.650949e-08  1.669914e-09  1.106529e-10  4.053226e-12  7.529046e-14  5.823741e-15 -1.367449e-13  1.422352e-06  8.745722e-07  2.884789e-07  6.002499e-08  7.758359e-09  5.597702e-10  1.769387e-11  1.649433e-13  2.780808e-12  1.368572e-06  9.661454e-07  3.792644e-07  8.653401e-08  1.086860e-08  6.193767e-10  1.009488e-11  1.780842e-12  1.334507e-06  9.574687e-07  3.832184e-07  8.297085e-08  8.265263e-09  2.483720e-10  8.731351e-13  1.230339e-06  8.709726e-07  3.325374e-07  5.914202e-08  3.297979e-09  1.553368e-11  1.102004e-06  7.640594e-07  2.531384e-07  2.744222e-08  2.890727e-10  9.990898e-07  6.556683e-07  1.505133e-07  3.954488e-09  9.248411e-07  5.110449e-07  3.956690e-08  8.353673e-07  2.598119e-07  5.305228e-07
255   6.997585e-14  1.311443e-13  2.517332e-13  2.916049e-13  3.162763e-13  3.188801e-13  3.082138e-13  3.005716e-13  2.972450e-13  2.937058e-13  2.716062e-13  1.082642e-06  5.505152e-07  1.167731e-07  1.639750e-08  1.658291e-09  1.099149e-10  4.030203e-12  7.446658e-14  5.718218e-15 -1.290870e-13  1.412693e-06  8.686758e-07  2.864942e-07  5.961442e-08  7.710884e-09  5.569446e-10  1.761242e-11  1.649072e-13  2.768762e-12  1.359208e-06  9.594764e-07  3.768087e-07  8.605369e-08  1.081769e-08  6.165130e-10  1.003640e-11  1.819559e-12  1.325723e-06  9.518678e-07  3.813078e-07  8.259851e-08  8.225445e-09  2.468739e-10  9.220873e-13  1.224049e-06  8.670057e-07  3.310420e-07  5.883827e-08  3.277151e-09  1.544308e-11  1.097113e-06  7.604083e-07  2.517253e-07  2.726107e-08  2.870002e-10  9.937433e-07  6.516486e-07  1.494807e-07  3.926546e-09  9.186658e-07  5.074599e-07  3.929685e-08  8.296054e-07  2.581675e-07  5.277172e-07
256   6.916731e-14  1.287760e-13  2.480878e-13  2.873886e-13  3.119417e-13  3.148113e-13  3.043494e-13  2.965905e-13  2.930537e-13  2.894720e-13  2.681011e-13  1.074548e-06  5.466901e-07  1.159854e-07  1.628755e-08  1.646755e-09  1.091738e-10  4.007127e-12  7.369032e-14  5.596596e-15 -1.223509e-13  1.403135e-06  8.628847e-07  2.845339e-07  5.920379e-08  7.663124e-09  5.541220e-10  1.753265e-11  1.648386e-13  2.752828e-12  1.349975e-06  9.528287e-07  3.743410e-07  8.557129e-08  1.076717e-08  6.137190e-10  9.979484e-12  1.857932e-12  1.316902e-06  9.462347e-07  3.793989e-07  8.223191e-08  8.186684e-09  2.454114e-10  9.725112e-13  1.217753e-06  8.630784e-07  3.295799e-07  5.854265e-08  3.256762e-09  1.535410e-11  1.092321e-06  7.568534e-07  2.503474e-07  2.708320e-08  2.849442e-10  9.885349e-07  6.477147e-07  1.484631e-07  3.898768e-09  9.125913e-07  5.039119e-07  3.902773e-08  8.238745e-07  2.565233e-07  5.249010e-07
257   6.836262e-14  1.264506e-13  2.445095e-13  2.832479e-13  3.076605e-13  3.107977e-13  3.005651e-13  2.927054e-13  2.889556e-13  2.853091e-13  2.646368e-13  1.066539e-06  5.428925e-07  1.152072e-07  1.617954e-08  1.635307e-09  1.084301e-10  3.984009e-12  7.295886e-14  5.459757e-15 -1.164866e-13  1.393674e-06  8.571952e-07  2.825974e-07  5.879333e-08  7.615115e-09  5.513026e-10  1.745446e-11  1.647369e-13  2.733217e-12  1.340870e-06  9.462048e-07  3.718634e-07  8.508705e-08  1.071703e-08  6.109906e-10  9.924088e-12  1.895868e-12  1.308053e-06  9.405733e-07  3.774918e-07  8.187069e-08  8.148924e-09  2.439832e-10  1.024176e-12  1.211453e-06  8.591882e-07  3.281494e-07  5.825478e-08  3.236800e-09  1.526666e-11  1.087622e-06  7.533896e-07  2.490035e-07  2.690854e-08  2.829052e-10  9.834589e-07  6.438643e-07  1.474603e-07  3.871164e-09  9.066163e-07  5.004013e-07  3.875964e-08  8.181766e-07  2.548799e-07  5.220756e-07
258   6.756196e-14  1.241672e-13  2.409968e-13  2.791812e-13  3.034323e-13  3.068387e-13  2.968583e-13  2.889131e-13  2.849480e-13  2.812162e-13  2.612130e-13  1.058614e-06  5.391224e-07  1.144384e-07  1.607343e-08  1.623948e-09  1.076845e-10  3.960856e-12  7.226948e-14  5.308563e-15 -1.114454e-13  1.384311e-06  8.516037e-07  2.806843e-07  5.838328e-08  7.566893e-09  5.484863e-10  1.737775e-11  1.646019e-13  2.710134e-12  1.331891e-06  9.396072e-07  3.693777e-07  8.460120e-08  1.066723e-08  6.083240e-10  9.870147e-12  1.933272e-12  1.299181e-06  9.348872e-07  3.755865e-07  8.151449e-08  8.112112e-09  2.425881e-10  1.076858e-12  1.205148e-06  8.553325e-07  3.267485e-07  5.797431e-08  3.217254e-09  1.518066e-11  1.083010e-06  7.500124e-07  2.476922e-07  2.673703e-08  2.808836e-10  9.785096e-07  6.400949e-07  1.464723e-07  3.843742e-09  9.007392e-07  4.969286e-07  3.849267e-08  8.125134e-07  2.532381e-07  5.192421e-07
259   6.676539e-14  1.219249e-13  2.375481e-13  2.751871e-13  2.992571e-13  3.029333e-13  2.932266e-13  2.852107e-13  2.810287e-13  2.771922e-13  2.578295e-13  1.050772e-06  5.353799e-07  1.136787e-07  1.596913e-08  1.612680e-09  1.069375e-10  3.937678e-12  7.161950e-14  5.143848e-15 -1.071802e-13  1.375042e-06  8.461066e-07  2.787943e-07  5.797385e-08  7.518492e-09  5.456732e-10  1.730242e-11  1.644332e-13  2.683779e-12  1.323034e-06  9.330380e-07  3.668856e-07  8.411398e-08  1.061777e-08  6.057155e-10  9.817600e-12  1.970056e-12  1.290292e-06  9.291800e-07  3.736830e-07  8.116297e-08  8.076196e-09  2.412252e-10  1.130341e-12  1.198839e-06  8.515089e-07  3.253753e-07  5.770088e-08  3.198112e-09  1.509600e-11  1.078480e-06  7.467169e-07  2.464123e-07  2.656861e-08  2.788799e-10  9.736817e-07  6.364043e-07  1.454990e-07  3.816510e-09  8.949589e-07  4.934941e-07  3.822695e-08  8.068869e-07  2.515986e-07  5.164017e-07
260   6.597318e-14  1.197228e-13  2.341618e-13  2.712640e-13  2.951344e-13  2.990808e-13  2.896676e-13  2.815953e-13  2.771952e-13  2.732361e-13  2.544863e-13  1.043011e-06  5.316651e-07  1.129280e-07  1.586658e-08  1.601504e-09  1.061895e-10  3.914481e-12  7.100634e-14  4.966424e-15 -1.036449e-13  1.365867e-06  8.407005e-07  2.769269e-07  5.756525e-08  7.469944e-09  5.428633e-10  1.722839e-11  1.642306e-13  2.654346e-12  1.314297e-06  9.264995e-07  3.643890e-07  8.362560e-08  1.056861e-08  6.031615e-10  9.766390e-12  2.006133e-12  1.281394e-06  9.234553e-07  3.717813e-07  8.081579e-08  8.041127e-09  2.398931e-10  1.184413e-12  1.192529e-06  8.477149e-07  3.240280e-07  5.743415e-08  3.179363e-09  1.501259e-11  1.074026e-06  7.434986e-07  2.451625e-07  2.640323e-08  2.768945e-10  9.689699e-07  6.327902e-07  1.445403e-07  3.789477e-09  8.892739e-07  4.900982e-07  3.796256e-08  8.012986e-07  2.499622e-07  5.135557e-07
261   6.518530e-14  1.175601e-13  2.308367e-13  2.674107e-13  2.910641e-13  2.952803e-13  2.861789e-13  2.780639e-13  2.734453e-13  2.693469e-13  2.511832e-13  1.035331e-06  5.279782e-07  1.121859e-07  1.576573e-08  1.590420e-09  1.054411e-10  3.891274e-12  7.042749e-14  4.777084e-15 -1.007951e-13  1.356783e-06  8.353821e-07  2.750818e-07  5.715768e-08  7.421282e-09  5.400567e-10  1.715555e-11  1.639936e-13  2.622024e-12  1.305675e-06  9.199939e-07  3.618895e-07  8.313629e-08  1.051972e-08  6.006585e-10  9.716459e-12  2.041419e-12  1.272491e-06  9.177163e-07  3.698816e-07  8.047263e-08  8.006855e-09  2.385910e-10  1.238869e-12  1.186218e-06  8.439483e-07  3.227049e-07  5.717378e-08  3.160997e-09  1.493034e-11  1.069643e-06  7.403532e-07  2.439416e-07  2.624083e-08  2.749278e-10  9.643690e-07  6.292504e-07  1.435959e-07  3.762651e-09  8.836830e-07  4.867413e-07  3.769960e-08  7.957502e-07  2.483295e-07  5.107050e-07
262   6.440198e-14  1.154359e-13  2.275711e-13  2.636255e-13  2.870460e-13  2.915311e-13  2.827583e-13  2.746138e-13  2.697766e-13  2.655237e-13  2.479200e-13  1.027731e-06  5.243191e-07  1.114523e-07  1.566650e-08  1.579429e-09  1.046929e-10  3.868065e-12  6.988051e-14  4.576593e-15 -9.858711e-14  1.347790e-06  8.301481e-07  2.732584e-07  5.675135e-08  7.372536e-09  5.372534e-10  1.708382e-11  1.637221e-13  2.586996e-12  1.297168e-06  9.135233e-07  3.593888e-07  8.264625e-08  1.047110e-08  5.982029e-10  9.667754e-12  2.075832e-12  1.263589e-06  9.119665e-07  3.679837e-07  8.013317e-08  7.973333e-09  2.373177e-10  1.293513e-12  1.179906e-06  8.402068e-07  3.214043e-07  5.691946e-08  3.143003e-09  1.484917e-11  1.065325e-06  7.372764e-07  2.427484e-07  2.608135e-08  2.729803e-10  9.598740e-07  6.257828e-07  1.426659e-07  3.736040e-09  8.781848e-07  4.834238e-07  3.743817e-08  7.902435e-07  2.467012e-07  5.078509e-07
263   6.362328e-14  1.133493e-13  2.243638e-13  2.599072e-13  2.830798e-13  2.878324e-13  2.794036e-13  2.712423e-13  2.661871e-13  2.617656e-13  2.446965e-13  1.020209e-06  5.206879e-07  1.107269e-07  1.556884e-08  1.568533e-09  1.039452e-10  3.844861e-12  6.936302e-14  4.365701e-15 -9.697882e-14  1.338886e-06  8.249953e-07  2.714565e-07  5.634644e-08  7.323739e-09  5.344534e-10  1.701312e-11  1.634157e-13  2.549441e-12  1.288771e-06  9.070898e-07  3.568885e-07  8.215568e-08  1.042271e-08  5.957916e-10  9.620219e-12  2.109295e-12  1.254695e-06  9.062088e-07  3.660877e-07  7.979711e-08  7.940515e-09  2.360722e-10  1.348151e-12  1.173596e-06  8.364882e-07  3.201245e-07  5.667086e-08  3.125370e-09  1.476898e-11  1.061068e-06  7.342640e-07  2.415818e-07  2.592473e-08  2.710521e-10  9.554801e-07  6.223852e-07  1.417501e-07  3.709650e-09  8.727782e-07  4.801459e-07  3.717834e-08  7.847798e-07  2.450779e-07  5.049944e-07
264   6.284926e-14  1.112996e-13  2.212133e-13  2.562544e-13  2.791653e-13  2.841835e-13  2.761126e-13  2.679467e-13  2.626745e-13  2.580716e-13  2.415125e-13  1.012764e-06  5.170848e-07  1.100097e-07  1.547269e-08  1.557732e-09  1.031985e-10  3.821668e-12  6.887271e-14  4.145133e-15 -9.592915e-14  1.330069e-06  8.199207e-07  2.696757e-07  5.594315e-08  7.274917e-09  5.316567e-10  1.694335e-11  1.630742e-13  2.509533e-12  1.280481e-06  9.006951e-07  3.543902e-07  8.166479e-08  1.037454e-08  5.934212e-10  9.573804e-12  2.141730e-12  1.245812e-06  9.004466e-07  3.641937e-07  7.946414e-08  7.908355e-09  2.348535e-10  1.402597e-12  1.167286e-06  8.327903e-07  3.188640e-07  5.642768e-08  3.108090e-09  1.468970e-11  1.056866e-06  7.313119e-07  2.404406e-07  2.577093e-08  2.691439e-10  9.511825e-07  6.190557e-07  1.408484e-07  3.683489e-09  8.674619e-07  4.769079e-07  3.692022e-08  7.793607e-07  2.434603e-07  5.021364e-07
265   6.207988e-14  1.092860e-13  2.181183e-13  2.526658e-13  2.753022e-13  2.805836e-13  2.728832e-13  2.647244e-13  2.592367e-13  2.544408e-13  2.383680e-13  1.005396e-06  5.135097e-07  1.093003e-07  1.537799e-08  1.547026e-09  1.024534e-10  3.798495e-12  6.840734e-14  3.915595e-15 -9.539813e-14  1.321338e-06  8.149212e-07  2.679155e-07  5.554166e-08  7.226101e-09  5.288634e-10  1.687445e-11  1.626974e-13  2.467440e-12  1.272297e-06  8.943413e-07  3.518954e-07  8.117376e-08  1.032656e-08  5.910886e-10  9.528456e-12  2.173064e-12  1.236948e-06  8.946827e-07  3.623016e-07  7.913398e-08  7.876811e-09  2.336608e-10  1.456670e-12  1.160979e-06  8.291111e-07  3.176211e-07  5.618962e-08  3.091152e-09  1.461125e-11  1.052715e-06  7.284163e-07  2.393238e-07  2.561989e-08  2.672558e-10  9.469766e-07  6.157923e-07  1.399608e-07  3.657564e-09  8.622347e-07  4.737102e-07  3.666387e-08  7.739877e-07  2.418489e-07  4.992781e-07
266   6.131518e-14  1.073076e-13  2.150775e-13  2.491401e-13  2.714903e-13  2.770320e-13  2.697133e-13  2.615729e-13  2.558718e-13  2.508723e-13  2.352627e-13  9.981030e-07  5.099628e-07  1.085987e-07  1.528469e-08  1.536418e-09  1.017101e-10  3.775348e-12  6.796472e-14  3.677776e-15 -9.534695e-14  1.312691e-06  8.099938e-07  2.661757e-07  5.514213e-08  7.177318e-09  5.260735e-10  1.680632e-11  1.622850e-13  2.423328e-12  1.264216e-06  8.880301e-07  3.494054e-07  8.068278e-08  1.027876e-08  5.887908e-10  9.484127e-12  2.203227e-12  1.228106e-06  8.889200e-07  3.604115e-07  7.880635e-08  7.845839e-09  2.324930e-10  1.510194e-12  1.154676e-06  8.254486e-07  3.163944e-07  5.595639e-08  3.074546e-09  1.453355e-11  1.048609e-06  7.255732e-07  2.382303e-07  2.547155e-08  2.653883e-10  9.428579e-07  6.125930e-07  1.390870e-07  3.631881e-09  8.570954e-07  4.705531e-07  3.640939e-08  7.686621e-07  2.402444e-07  4.964204e-07
267   6.055530e-14  1.053637e-13  2.120897e-13  2.456761e-13  2.677293e-13  2.735280e-13  2.666010e-13  2.584898e-13  2.525776e-13  2.473653e-13  2.321964e-13  9.908844e-07  5.064440e-07  1.079045e-07  1.519273e-08  1.525906e-09  1.009693e-10  3.752233e-12  6.754274e-14  3.432342e-15 -9.573784e-14  1.304128e-06  8.051358e-07  2.644558e-07  5.474474e-08  7.128594e-09  5.232871e-10  1.673889e-11  1.618368e-13  2.377354e-12  1.256234e-06  8.817634e-07  3.469219e-07  8.019203e-08  1.023112e-08  5.865247e-10  9.440769e-12  2.232148e-12  1.219292e-06  8.831615e-07  3.585234e-07  7.848096e-08  7.815398e-09  2.313492e-10  1.563000e-12  1.148376e-06  8.218008e-07  3.151823e-07  5.572771e-08  3.058263e-09  1.445652e-11  1.044545e-06  7.227789e-07  2.371590e-07  2.532588e-08  2.635416e-10  9.388221e-07  6.094558e-07  1.382270e-07  3.606447e-09  8.520429e-07  4.674367e-07  3.615685e-08  7.633853e-07  2.386473e-07  4.935642e-07
268   5.980020e-14  1.034535e-13  2.091535e-13  2.422724e-13  2.640190e-13  2.700709e-13  2.635442e-13  2.554727e-13  2.493524e-13  2.439189e-13  2.291689e-13  9.837391e-07  5.029534e-07  1.072177e-07  1.510205e-08  1.515493e-09  1.002311e-10  3.729157e-12  6.713933e-14  3.179943e-15 -9.653407e-14  1.295646e-06  8.003443e-07  2.627555e-07  5.434965e-08  7.079956e-09  5.205040e-10  1.667209e-11  1.613526e-13  2.329675e-12  1.248350e-06  8.755428e-07  3.444461e-07  7.970169e-08  1.018362e-08  5.842875e-10  9.398334e-12  2.259761e-12  1.210511e-06  8.774097e-07  3.566374e-07  7.815756e-08  7.785449e-09  2.302285e-10  1.614922e-12  1.142081e-06  8.181658e-07  3.139835e-07  5.550329e-08  3.042295e-09  1.438009e-11  1.040519e-06  7.200299e-07  2.361090e-07  2.518282e-08  2.617161e-10  9.348648e-07  6.063791e-07  1.373807e-07  3.581267e-09  8.470759e-07  4.643614e-07  3.590633e-08  7.581585e-07  2.370582e-07  4.907104e-07
269   5.904984e-14  1.015764e-13  2.062678e-13  2.389279e-13  2.603592e-13  2.666601e-13  2.605412e-13  2.525191e-13  2.461941e-13  2.405322e-13  2.261802e-13  9.766662e-07  4.994910e-07  1.065380e-07  1.501261e-08  1.505178e-09  9.949621e-11  3.706126e-12  6.675248e-14  2.921210e-15 -9.769994e-14  1.287246e-06  7.956165e-07  2.610745e-07  5.395703e-08  7.031429e-09  5.177245e-10  1.660585e-11  1.608322e-13  2.280442e-12  1.240561e-06  8.693700e-07  3.419793e-07  7.921192e-08  1.013623e-08  5.820763e-10  9.356777e-12  2.286002e-12  1.201766e-06  8.716675e-07  3.547533e-07  7.783589e-08  7.755951e-09  2.291301e-10  1.665800e-12  1.135792e-06  8.145418e-07  3.127965e-07  5.528288e-08  3.026632e-09  1.430419e-11  1.036525e-06  7.173226e-07  2.350793e-07  2.504231e-08  2.599120e-10  9.309819e-07  6.033609e-07  1.365480e-07  3.556349e-09  8.421934e-07  4.613274e-07  3.565790e-08  7.529831e-07  2.354776e-07  4.878599e-07
270   5.830425e-14  9.973167e-14  2.034313e-13  2.356414e-13  2.567495e-13  2.632948e-13  2.575900e-13  2.496269e-13  2.431009e-13  2.372045e-13  2.232299e-13  9.696647e-07  4.960569e-07  1.058654e-07  1.492435e-08  1.494963e-09  9.876483e-11  3.683145e-12  6.638026e-14  2.656758e-15 -9.920074e-14  1.278924e-06  7.909499e-07  2.594124e-07  5.356701e-08  6.983037e-09  5.149484e-10  1.654009e-11  1.602754e-13  2.229801e-12  1.232865e-06  8.632465e-07  3.395229e-07  7.872289e-08  1.008895e-08  5.798885e-10  9.316053e-12  2.310807e-12  1.193063e-06  8.659373e-07  3.528713e-07  7.751569e-08  7.726867e-09  2.280531e-10  1.715479e-12  1.129508e-06  8.109270e-07  3.116200e-07  5.506621e-08  3.011265e-09  1.422875e-11  1.032559e-06  7.146535e-07  2.340688e-07  2.490433e-08  2.581297e-10  9.271695e-07  6.003995e-07  1.357288e-07  3.531697e-09  8.373943e-07  4.583349e-07  3.541162e-08  7.478602e-07  2.339060e-07  4.850136e-07
271   5.756366e-14  9.791853e-14  2.006430e-13  2.324118e-13  2.531898e-13  2.599744e-13  2.546887e-13  2.467938e-13  2.400711e-13  2.339348e-13  2.203180e-13  9.627338e-07  4.926511e-07  1.051995e-07  1.483723e-08  1.484847e-09  9.803737e-11  3.660222e-12  6.602077e-14  2.387184e-15 -1.010027e-13  1.270680e-06  7.863419e-07  2.577690e-07  5.317976e-08  6.934804e-09  5.121759e-10  1.647474e-11  1.596821e-13  2.177896e-12  1.225259e-06  8.571739e-07  3.370781e-07  7.823476e-08  1.004176e-08  5.777213e-10  9.276118e-12  2.334118e-12  1.184406e-06  8.602217e-07  3.509913e-07  7.719671e-08  7.698160e-09  2.269967e-10  1.763808e-12  1.123232e-06  8.073196e-07  3.104527e-07  5.485303e-08  2.996187e-09  1.415371e-11  1.028618e-06  7.120194e-07  2.330767e-07  2.476881e-08  2.563694e-10  9.234235e-07  5.974932e-07  1.349229e-07  3.507317e-09  8.326775e-07  4.553842e-07  3.516758e-08  7.427909e-07  2.323439e-07  4.821723e-07
