# L TxT TxW1 TxW2 TxW3 W1xW1 W1xW2 W1xW3 W2xW2 W2xW3 W3xW3
4.370000000000000000e+02 7.993972663391835576e-15 1.819628938228344290e-14 4.490642350134681105e-14 4.605379771953414396e-14 2.461995273585189760e-07 6.048028506314017627e-08 1.669338586999127003e-10 3.353695315907950623e-07 5.521329927660359071e-08 2.134006730608683678e-07
4.380000000000000000e+02 7.991772348975367960e-15 1.791301222796387265e-14 4.452385209897121169e-14 4.567095346384416781e-14 2.450953302064310792e-07 6.022114903288523849e-08 1.663211881507426691e-10 3.339985739898975589e-07 5.502933527122237190e-08 2.124781261609649919e-07
4.390000000000000000e+02 7.990498943010428275e-15 1.763356181253412474e-14 4.414508773129180631e-14 4.529218941559919328e-14 2.439980229100717193e-07 5.996400597764236889e-08 1.657076383218567346e-10 3.326331284088322038e-07 5.484707084945122353e-08 2.115640398609467177e-07
4.400000000000000000e+02 7.990075319895725125e-15 1.735795308329794405e-14 4.377007879127195231e-14 4.491744164539445741e-14 2.429075337610374446e-07 5.970884685761782108e-08 1.650930747396570448e-10 3.312731929037086756e-07 5.466644119734849865e-08 2.106585217070498109e-07
4.410000000000000000e+02 7.990457927261958910e-15 1.708620048143380415e-14 4.339877437156630045e-14 4.454664712972833475e-14 2.418237919246536353e-07 5.945566267394034631e-08 1.644773654185881908e-10 3.299187652264828448e-07 5.448738256944393792e-08 2.097616767781118204e-07
4.420000000000000000e+02 7.991571858330242054e-15 1.681831795189307003e-14 4.303112425399749132e-14 4.417974373708294977e-14 2.407467274275762702e-07 5.920444446866077658e-08 1.638603808187090970e-10 3.285698428320218750e-07 5.430983227123998136e-08 2.088736077302838272e-07
4.430000000000000000e+02 7.993407395376015610e-15 1.655431895310790978e-14 4.266707889921079998e-14 4.381667021424272870e-14 2.396762711455945464e-07 5.895518332474531452e-08 1.632419938040321991e-10 3.272264228850233711e-07 5.413372864202281632e-08 2.079944148409110654e-07
4.440000000000000000e+02 7.995891349528135358e-15 1.629421646651271630e-14 4.230658943650299887e-14 4.345736617284661825e-14 2.386123547916327638e-07 5.870787036606295368e-08 1.626220796016145546e-10 3.258885022667938659e-07 5.395901103797762266e-08 2.071241960515976922e-07
4.450000000000000000e+02 7.998983459201280536e-15 1.603802300588291412e-14 4.194960765382229626e-14 4.310177207616914973e-14 2.375549109039460470e-07 5.846249675736689007e-08 1.620005157613865919e-10 3.245560775818888172e-07 5.378561981560176182e-08 2.062630470104727788e-07
4.460000000000000000e+02 8.002644144345886253e-15 1.578575062649484928e-14 4.159608598793608759e-14 4.274982922612649894e-14 2.365038728345071798e-07 5.821905370427035529e-08 1.613771821167033240e-10 3.232291451646166035e-07 5.361349631541018565e-08 2.054110611136729019e-07
4.470000000000000000e+02 8.006834495256302451e-15 1.553741093411031557e-14 4.124597751476347760e-14 4.240147975050268872e-14 2.354591747375806338e-07 5.797753245321692404e-08 1.607519607456043784e-10 3.219077010854095882e-07 5.344258284592744678e-08 2.045683295460572180e-07
4.480000000000000000e+02 8.011578733590685147e-15 1.529301509378944349e-14 4.089923593986934244e-14 4.205666659039246947e-14 2.344207515584811171e-07 5.773792429144560709e-08 1.601247359327690401e-10 3.205917411570663814e-07 5.327282266796089080e-08 2.037349413211703978e-07
4.490000000000000000e+02 8.016807327401128404e-15 1.505257383853524629e-14 4.055581558911696526e-14 4.171533348785612566e-14 2.333885390225119602e-07 5.750022054695074959e-08 1.594953941321522444e-10 3.192812609408653006e-07 5.310415997914939227e-08 2.029109833204679813e-07
4.500000000000000000e+02 8.022482904649403809e-15 1.481609747777333197e-14 4.021567139947638678e-14 4.137742497378272456e-14 2.323624736240819592e-07 5.726441258843694640e-08 1.588638239302886481e-10 3.179762557525540584e-07 5.293653989878249277e-08 2.020965403318191339e-07
4.510000000000000000e+02 8.028599505003390950e-15 1.458358228950406819e-14 3.987876024460387304e-14 4.104288905593618146e-14 2.313424961981579653e-07 5.703048685731006207e-08 1.582299749217099894e-10 3.166767303356459612e-07 5.276990993119162906e-08 2.012916486946011301e-07
4.520000000000000000e+02 8.035151073871402956e-15 1.435497016088873208e-14 3.954504488266950063e-14 4.071168521179564499e-14 2.303285625296923414e-07 5.679841013921400917e-08 1.575940323271632930e-10 3.153827275279978833e-07 5.260422433380146132e-08 2.004961587972941815e-07
4.530000000000000000e+02 8.042039941396894410e-15 1.413019027564408610e-14 3.921448986231805235e-14 4.038377611232519982e-14 2.293206323781719224e-07 5.656814477100630760e-08 1.569562366295455204e-10 3.140942986752271923e-07 5.243943957759858426e-08 1.997098771229961820e-07
4.540000000000000000e+02 8.049261379937670438e-15 1.390917283587301880e-14 3.888706016986587119e-14 4.005912489125784810e-14 2.283186658595168599e-07 5.633965364434127052e-08 1.563168242051028303e-10 3.128114938993529244e-07 5.227551284405481349e-08 1.989326130111372898e-07
4.550000000000000000e+02 8.056750158624328134e-15 1.369184904655785552e-14 3.856272122312005944e-14 3.973769513854535124e-14 2.273226234421431110e-07 5.611290019713394380e-08 1.556760273903073560e-10 3.115343621206804684e-07 5.211240201374233480e-08 1.981641786134946452e-07
4.560000000000000000e+02 8.064472320132838109e-15 1.347815110031422195e-14 3.824143886529709314e-14 3.941945089391355182e-14 2.263324659430772826e-07 5.588784840516835869e-08 1.550340745475694152e-10 3.102629510792866096e-07 5.195006565514555035e-08 1.974043888509515764e-07
4.570000000000000000e+02 8.072394484952967512e-15 1.326801216240063589e-14 3.792317935903884515e-14 3.910435664052109950e-14 2.253481545241221139e-07 5.566446277384729194e-08 1.543911901298064273e-10 3.089973073561141968e-07 5.178846301366586308e-08 1.966530613709865511e-07
4.580000000000000000e+02 8.080453953696566570e-15 1.306136635597904357e-14 3.760790938052435060e-14 3.879237729871970001e-14 2.243696506880729386e-07 5.544270833008095258e-08 1.537475947438914666e-10 3.077374763936836333e-07 5.162755400081561422e-08 1.959100165058777393e-07
4.590000000000000000e+02 8.088589106032566189e-15 1.285814874762168093e-14 3.729559601367561727e-14 3.848347821991429720e-14 2.233969162749834345e-07 5.522255061431206747e-08 1.531035052130016643e-10 3.064835025164290265e-07 5.146729918359797093e-08 1.951750772316113263e-07
4.600000000000000000e+02 8.096857900317077093e-15 1.265829533305969707e-14 3.698620674445578314e-14 3.817762518052112424e-14 2.224299134584812684e-07 5.500395567267483111e-08 1.524591346378882784e-10 3.052354289506658772e-07 5.130765977406885328e-08 1.944480691274790747e-07
4.610000000000000000e+02 8.105140280940395314e-15 1.246174302316901191e-14 3.667970945525780989e-14 3.787478437602192010e-14 2.214686047421303807e-07 5.478689004928499338e-08 1.518146924570874804e-10 3.039932978441975109e-07 5.114859761907762486e-08 1.937288203363532722e-07
4.620000000000000000e+02 8.113523874260518870e-15 1.226842963018912912e-14 3.637607241938242506e-14 3.757492241511281574e-14 2.205129529558423450e-07 5.457132077865905364e-08 1.511703845060937027e-10 3.027571502855673418e-07 5.099007519018339716e-08 1.930171615256257285e-07
4.630000000000000000e+02 8.121890066279171793e-15 1.207829385417053739e-14 3.607526429560327429e-14 3.727800631394582618e-14 2.195629212523335999e-07 5.435721537825990097e-08 1.505264130755131759e-10 3.015270263229642254e-07 5.083205557374328824e-08 1.923129258487994102e-07
4.640000000000000000e+02 8.130326126283962264e-15 1.189127526964652197e-14 3.577725412281827398e-14 3.698400349046167376e-14 2.186184731036288442e-07 5.414454184116656452e-08 1.498829769682182053e-10 3.003029649827870377e-07 5.067450246116975054e-08 1.916159489077201150e-07
4.650000000000000000e+02 8.138714852982003069e-15 1.170731431252529416e-14 3.548201131478496819e-14 3.669288175881194199e-14 2.176795722976096949e-07 5.393326862886592350e-08 1.492402715555199473e-10 2.990850042878744661e-07 5.051738013935347371e-08 1.909260687154362214e-07
4.660000000000000000e+02 8.147114281039317130e-15 1.152635226719839009e-14 3.518950565493915136e-14 3.640460932386936101e-14 2.167461829346086358e-07 5.372336466416417955e-08 1.485984888323795353e-10 2.978731812754087440e-07 5.036065348124924869e-08 1.902431256596760307e-07
4.670000000000000000e+02 8.155466461160181497e-15 1.134833125386135198e-14 3.489970729129451656e-14 3.611915477582433750e-14 2.158182694240458994e-07 5.351479932421553076e-08 1.479578174716731958e-10 2.966675320144967204e-07 5.020428793662117985e-08 1.895669624669294405e-07
4.680000000000000000e+02 8.163714431937942791e-15 1.117319421604292427e-14 3.461258673142263495e-14 3.583648708486642297e-14 2.148957964811108182e-07 5.330754243366646567e-08 1.473184428775317754e-10 2.954680916234363084e-07 5.004824952294487616e-08 1.888974241671254273e-07
4.690000000000000000e+02 8.171859212534781637e-15 1.100088490833882666e-14 3.432811483751116506e-14 3.555657559594903519e-14 2.139787291234848400e-07 5.310156425791302368e-08 1.466805472377694128e-10 2.942748942866743494e-07 4.989250481646318031e-08 1.882343580588919955e-07
4.700000000000000000e+02 8.179845044084449502e-15 1.083134788434651469e-14 3.404626282149945877e-14 3.527939002363617698e-14 2.130670326681074495e-07 5.289683549646930128e-08 1.460443095754202250e-10 2.930879732714599694e-07 4.973702094339299396e-08 1.875776136753894625e-07
4.710000000000000000e+02 8.187617118356246623e-15 1.066452848479722019e-14 3.376700224028989793e-14 3.500490044702950523e-14 2.121606727279826165e-07 5.269332727644510647e-08 1.454099057993982866e-10 2.919073609442021617e-07 4.958176557128018816e-08 1.869270427507065444e-07
4.720000000000000000e+02 8.195177849473559563e-15 1.050037282588170920e-14 3.349030499103374363e-14 3.473307730477449429e-14 2.112596152090270388e-07 5.249101114613070328e-08 1.447775087542978572e-10 2.907330887865344545e-07 4.942670690049999828e-08 1.862824991868081504e-07
4.730000000000000000e+02 8.202473572931699291e-15 1.033882778776627370e-14 3.321614330649014760e-14 3.446389139014422957e-14 2.103638263069576671e-07 5.228985906868672732e-08 1.441472882693493939e-10 2.895651874110936528e-07 4.927181365590003818e-08 1.856438390210257561e-07
4.740000000000000000e+02 8.209507352640518649e-15 1.017984100329551769e-14 3.294448975045708243e-14 3.419731384619944291e-14 2.094732725042194102e-07 5.208984341593745921e-08 1.435194112065472979e-10 2.884036865770183705e-07 4.911705507858365706e-08 1.850109203940801356e-07
4.750000000000000000e+02 8.216254425671877700e-15 1.002336084687857865e-14 3.267531721327299802e-14 3.393331616102364134e-14 2.085879205669516456e-07 5.189093696226551700e-08 1.428940415079643087e-10 2.872486152051716952e-07 4.896240091783060176e-08 1.843836035186271110e-07
4.760000000000000000e+02 8.222718131144125962e-15 9.869336423555491754e-15 3.240859890738773355e-14 3.367187016303170071e-14 2.077077375419930317e-07 5.169311287860604183e-08 1.422713402422675157e-10 2.861000013930936488e-07 4.880782142315286013e-08 1.837617506483162859e-07
4.770000000000000000e+02 8.228846653169997516e-15 9.717717558240457692e-15 3.214430836300185851e-14 3.341294801635101571e-14 2.068326907539242770e-07 5.149634472653885485e-08 1.416514656504509245e-10 2.849578724296883679e-07 4.865328733648309165e-08 1.831452260473542131e-07
4.780000000000000000e+02 8.234671382247079660e-15 9.568454785138880770e-15 3.188241942377292804e-14 3.315652221627367887e-14 2.059627478021486034e-07 5.130060645247652751e-08 1.410345731907992377e-10 2.838222548096524107e-07 4.849876988449319659e-08 1.825338959605626540e-07
4.790000000000000000e+02 8.240195875489630208e-15 9.421499337335032891e-15 3.162290624258763025e-14 3.290256558477856528e-14 2.050978765580081282e-07 5.110587238194682964e-08 1.404208155830954887e-10 2.826931742476457769e-07 4.834424077104052916e-08 1.819276285839230073e-07
4.800000000000000000e+02 8.245342004418848955e-15 9.276803136547318932e-15 3.136574327739873368e-14 3.265105126612210503e-14 2.042380451619373569e-07 5.091211721396782197e-08 1.398103428520885299e-10 2.815706556922150111e-07 4.818967216973984205e-08 1.813262940355980945e-07
4.810000000000000000e+02 8.250168458594744475e-15 9.134318783048174230e-15 3.111090528712561072e-14 3.240195272249654418e-14 2.033832220206516957e-07 5.071931601551391852e-08 1.392033023702316452e-10 2.804547233394683391e-07 4.803503671665814346e-08 1.807297643274230957e-07
4.820000000000000000e+02 8.254571041404224628e-15 8.993999545745664355e-15 3.085836732761732081e-14 3.215524372975457746e-14 2.025333758043714594e-07 5.052744421607130442e-08 1.385998388997074614e-10 2.793454006465114093e-07 4.788030750313071287e-08 1.801379133368570855e-07
4.830000000000000000e+02 8.258581681939355249e-15 8.855799352423904674e-15 3.060810474767719952e-14 3.191089837319915974e-14 2.016884754440805824e-07 5.033647760228114734e-08 1.380000946337508153e-10 2.782427103446457078e-07 4.772545806869580729e-08 1.795506167793868323e-07
4.840000000000000000e+02 8.262151504576724933e-15 8.719672780139497666e-15 3.036009318514776083e-14 3.166889104343738563e-14 2.008484901288191300e-07 5.014639231266893496e-08 1.374042092372828382e-10 2.771466744523349916e-07 4.757046239414592729e-08 1.789677521813749981e-07
4.850000000000000000e+02 8.265232458183730551e-15 8.585575045771266425e-15 3.011430856305509214e-14 3.142919643229739591e-14 2.000133893030099836e-07 4.995716483245868125e-08 1.368123198868688975e-10 2.760573142879441346e-07 4.741529489469378305e-08 1.783891988533450636e-07
4.860000000000000000e+02 8.267856944169734119e-15 8.453461996720505972e-15 2.987072708581155551e-14 3.119178952880714965e-14 1.991831426638182151e-07 4.976877198847008225e-08 1.362245613100122091e-10 2.749746504822540923e-07 4.725993041325052548e-08 1.778148378636945605e-07
4.870000000000000000e+02 8.269977543003822958e-15 8.323290101759196486e-15 2.962932523547587390e-14 3.095664561523411522e-14 1.983577201585434963e-07 4.958119094409754312e-08 1.356410658237955541e-10 2.738987029907576970e-07 4.710434421381465407e-08 1.772445520128298619e-07
4.880000000000000000e+02 8.271573963908835467e-15 8.195016442023499458e-15 2.939007976806961136e-14 3.072374026318469391e-14 1.975370919820444832e-07 4.939439919436942821e-08 1.350619633728822400e-10 2.728294911057405178e-07 4.694851197496912656e-08 1.766782258077145624e-07
4.890000000000000000e+02 8.272678717721832410e-15 8.068598702150047140e-15 2.915296770994916393e-14 3.049304932976258095e-14 1.967212285741949644e-07 4.920837456108615160e-08 1.344873815668885608e-10 2.717670334681492748e-07 4.679240978348520803e-08 1.761157454368241437e-07
4.900000000000000000e+02 8.273245464503565998e-15 7.943995161552474111e-15 2.891796635423212504e-14 3.026454895378478905e-14 1.959101006173717467e-07 4.902309518803578424e-08 1.339174457171388174e-10 2.707113480792545300e-07 4.663601412803090867e-08 1.755569987455004390e-07
4.910000000000000000e+02 8.273280661385247722e-15 7.821164685835808593e-15 2.868505325727741340e-14 3.003821555205462139e-14 1.951036790339726368e-07 4.883853953628570882e-08 1.333522788728131105e-10 2.696624523121081836e-07 4.647930189298209127e-08 1.750018752116975590e-07
4.920000000000000000e+02 8.272790687333929344e-15 7.700066718346244921e-15 2.845420623521793903e-14 2.981402581569050867e-14 1.943019349839656308e-07 4.865468637954916427e-08 1.327920018565007267e-10 2.686203629228025545e-07 4.632225035233461375e-08 1.744502659221144627e-07
4.930000000000000000e+02 8.271781844204505706e-15 7.580661271853993691e-15 2.822540336054509743e-14 2.959195670650968763e-14 1.935048398624673000e-07 4.847151479962505860e-08 1.322367332991671826e-10 2.675850960615322066e-07 4.616483716371554162e-08 1.739020635487046953e-07
4.940000000000000000e+02 8.270234662829160727e-15 7.462908920366882455e-15 2.799862295874429992e-14 2.937198545346602079e-14 1.927123652973515375e-07 4.828900418191024938e-08 1.316865896745480068e-10 2.665566672834642930e-07 4.600704036249181535e-08 1.733571623255596681e-07
4.950000000000000000e+02 8.268130013419075915e-15 7.346770791072423978e-15 2.777384360498041045e-14 2.915408954914083391e-14 1.919244831468866539e-07 4.810713421098251836e-08 1.311416853329771958e-10 2.655350915594191126e-07 4.584883835597446060e-08 1.728154580261565062e-07
