#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
   947   0.183033E-09   0.653882E-11   0.163283E-11   0.260615E-10   0.653882E-11   0.516278E-11   0.232633E-12   0.234265E-12   0.163283E-11   0.232633E-12   0.624489E-08   0.174684E-05   0.260615E-10   0.234265E-12   0.174684E-05   0.319298E-02
   948   0.181682E-09   0.640100E-11   0.161617E-11   0.267776E-10   0.640100E-11   0.519639E-11   0.233883E-12   0.230853E-12   0.161617E-11   0.233883E-12   0.623303E-08   0.174488E-05   0.267776E-10   0.230853E-12   0.174488E-05   0.319276E-02
   949   0.180346E-09   0.626000E-11   0.159964E-11   0.274406E-10   0.626000E-11   0.522942E-11   0.235095E-12   0.228216E-12   0.159964E-11   0.235095E-12   0.622121E-08   0.174293E-05   0.274406E-10   0.228216E-12   0.174293E-05   0.319253E-02
   950   0.179028E-09   0.611593E-11   0.158323E-11   0.280576E-10   0.611593E-11   0.526186E-11   0.236269E-12   0.226161E-12   0.158323E-11   0.236269E-12   0.620941E-08   0.174097E-05   0.280576E-10   0.226161E-12   0.174097E-05   0.319230E-02
   951   0.177727E-09   0.596881E-11   0.156693E-11   0.286356E-10   0.596881E-11   0.529368E-11   0.237405E-12   0.224494E-12   0.156693E-11   0.237405E-12   0.619765E-08   0.173902E-05   0.286356E-10   0.224494E-12   0.173902E-05   0.319206E-02
   952   0.176443E-09   0.581874E-11   0.155073E-11   0.291819E-10   0.581874E-11   0.532489E-11   0.238503E-12   0.223020E-12   0.155073E-11   0.238503E-12   0.618592E-08   0.173707E-05   0.291819E-10   0.223020E-12   0.173707E-05   0.319182E-02
   953   0.175177E-09   0.566575E-11   0.153463E-11   0.297033E-10   0.566575E-11   0.535546E-11   0.239565E-12   0.221546E-12   0.153463E-11   0.239565E-12   0.617421E-08   0.173512E-05   0.297033E-10   0.221546E-12   0.173512E-05   0.319158E-02
   954   0.173928E-09   0.550992E-11   0.151862E-11   0.302071E-10   0.550992E-11   0.538538E-11   0.240590E-12   0.219878E-12   0.151862E-11   0.240590E-12   0.616254E-08   0.173318E-05   0.302071E-10   0.219878E-12   0.173318E-05   0.319133E-02
   955   0.172697E-09   0.535132E-11   0.150269E-11   0.307001E-10   0.535132E-11   0.541463E-11   0.241579E-12   0.217822E-12   0.150269E-11   0.241579E-12   0.615090E-08   0.173124E-05   0.307001E-10   0.217822E-12   0.173124E-05   0.319108E-02
   956   0.171485E-09   0.519001E-11   0.148683E-11   0.311896E-10   0.519001E-11   0.544320E-11   0.242532E-12   0.215184E-12   0.148683E-11   0.242532E-12   0.613929E-08   0.172930E-05   0.311896E-10   0.215184E-12   0.172930E-05   0.319083E-02
   957   0.170291E-09   0.502607E-11   0.147104E-11   0.316826E-10   0.502607E-11   0.547108E-11   0.243451E-12   0.211769E-12   0.147104E-11   0.243451E-12   0.612770E-08   0.172737E-05   0.316826E-10   0.211769E-12   0.172737E-05   0.319058E-02
   958   0.169116E-09   0.485958E-11   0.145530E-11   0.321862E-10   0.485958E-11   0.549827E-11   0.244334E-12   0.207384E-12   0.145530E-11   0.244334E-12   0.611615E-08   0.172544E-05   0.321862E-10   0.207384E-12   0.172544E-05   0.319033E-02
   959   0.167960E-09   0.469064E-11   0.143961E-11   0.327073E-10   0.469064E-11   0.552475E-11   0.245184E-12   0.201835E-12   0.143961E-11   0.245184E-12   0.610463E-08   0.172351E-05   0.327073E-10   0.201835E-12   0.172351E-05   0.319007E-02
   960   0.166823E-09   0.451933E-11   0.142395E-11   0.332532E-10   0.451933E-11   0.555053E-11   0.245999E-12   0.194927E-12   0.142395E-11   0.245999E-12   0.609314E-08   0.172159E-05   0.332532E-10   0.194927E-12   0.172159E-05   0.318982E-02
   961   0.165706E-09   0.434572E-11   0.140833E-11   0.338308E-10   0.434572E-11   0.557558E-11   0.246781E-12   0.186467E-12   0.140833E-11   0.246781E-12   0.608167E-08   0.171967E-05   0.338308E-10   0.186467E-12   0.171967E-05   0.318956E-02
   962   0.164609E-09   0.416992E-11   0.139273E-11   0.344473E-10   0.416992E-11   0.559990E-11   0.247531E-12   0.176261E-12   0.139273E-11   0.247531E-12   0.607024E-08   0.171775E-05   0.344473E-10   0.176261E-12   0.171775E-05   0.318931E-02
   963   0.163532E-09   0.399200E-11   0.137715E-11   0.351096E-10   0.399200E-11   0.562349E-11   0.248248E-12   0.164115E-12   0.137715E-11   0.248248E-12   0.605883E-08   0.171584E-05   0.351096E-10   0.164115E-12   0.171584E-05   0.318906E-02
   964   0.162475E-09   0.381204E-11   0.136157E-11   0.358249E-10   0.381204E-11   0.564632E-11   0.248933E-12   0.149834E-12   0.136157E-11   0.248933E-12   0.604746E-08   0.171393E-05   0.358249E-10   0.149834E-12   0.171393E-05   0.318881E-02
   965   0.161439E-09   0.363011E-11   0.134600E-11   0.365971E-10   0.363011E-11   0.566841E-11   0.249586E-12   0.133309E-12   0.134600E-11   0.249586E-12   0.603611E-08   0.171203E-05   0.365971E-10   0.133309E-12   0.171203E-05   0.318856E-02
   966   0.160422E-09   0.344629E-11   0.133042E-11   0.374173E-10   0.344629E-11   0.568972E-11   0.250207E-12   0.114763E-12   0.133042E-11   0.250207E-12   0.602480E-08   0.171013E-05   0.374173E-10   0.114763E-12   0.171013E-05   0.318831E-02
   967   0.159427E-09   0.326067E-11   0.131484E-11   0.382737E-10   0.326067E-11   0.571026E-11   0.250797E-12   0.945072E-13   0.131484E-11   0.250797E-12   0.601351E-08   0.170823E-05   0.382737E-10   0.945072E-13   0.170823E-05   0.318806E-02
   968   0.158452E-09   0.307331E-11   0.129925E-11   0.391543E-10   0.307331E-11   0.573002E-11   0.251355E-12   0.728481E-13   0.129925E-11   0.251355E-12   0.600225E-08   0.170634E-05   0.391543E-10   0.728481E-13   0.170634E-05   0.318782E-02
   969   0.157498E-09   0.288430E-11   0.128366E-11   0.400471E-10   0.288430E-11   0.574898E-11   0.251881E-12   0.500948E-13   0.128366E-11   0.251881E-12   0.599102E-08   0.170446E-05   0.400471E-10   0.500948E-13   0.170446E-05   0.318757E-02
   970   0.156565E-09   0.269371E-11   0.126806E-11   0.409402E-10   0.269371E-11   0.576712E-11   0.252374E-12   0.265559E-13   0.126806E-11   0.252374E-12   0.597982E-08   0.170257E-05   0.409402E-10   0.265559E-13   0.170257E-05   0.318733E-02
   971   0.155652E-09   0.250163E-11   0.125245E-11   0.418217E-10   0.250163E-11   0.578447E-11   0.252835E-12   0.253971E-14   0.125245E-11   0.252835E-12   0.596864E-08   0.170069E-05   0.418217E-10   0.253971E-14   0.170069E-05   0.318709E-02
   972   0.154761E-09   0.230815E-11   0.123684E-11   0.426796E-10   0.230815E-11   0.580100E-11   0.253263E-12  -0.216451E-13   0.123684E-11   0.253263E-12   0.595750E-08   0.169882E-05   0.426796E-10  -0.216451E-13   0.169882E-05   0.318685E-02
   973   0.153890E-09   0.211335E-11   0.122122E-11   0.435020E-10   0.211335E-11   0.581670E-11   0.253659E-12  -0.456901E-13   0.122122E-11   0.253659E-12   0.594639E-08   0.169695E-05   0.435020E-10  -0.456901E-13   0.169695E-05   0.318661E-02
   974   0.153042E-09   0.191732E-11   0.120558E-11   0.442769E-10   0.191732E-11   0.583159E-11   0.254021E-12  -0.692867E-13   0.120558E-11   0.254021E-12   0.593530E-08   0.169508E-05   0.442769E-10  -0.692867E-13   0.169508E-05   0.318637E-02
   975   0.152214E-09   0.172015E-11   0.118994E-11   0.449923E-10   0.172015E-11   0.584564E-11   0.254351E-12  -0.921264E-13   0.118994E-11   0.254351E-12   0.592424E-08   0.169321E-05   0.449923E-10  -0.921264E-13   0.169321E-05   0.318614E-02
   976   0.151406E-09   0.152192E-11   0.117428E-11   0.456364E-10   0.152192E-11   0.585886E-11   0.254647E-12  -0.113901E-12   0.117428E-11   0.254647E-12   0.591321E-08   0.169135E-05   0.456364E-10  -0.113901E-12   0.169135E-05   0.318590E-02
   977   0.150621E-09   0.132273E-11   0.115861E-11   0.461972E-10   0.132273E-11   0.587123E-11   0.254911E-12  -0.134301E-12   0.115861E-11   0.254911E-12   0.590221E-08   0.168950E-05   0.461972E-10  -0.134301E-12   0.168950E-05   0.318566E-02
   978   0.149857E-09   0.112265E-11   0.114292E-11   0.466627E-10   0.112265E-11   0.588277E-11   0.255140E-12  -0.153019E-12   0.114292E-11   0.255140E-12   0.589123E-08   0.168764E-05   0.466627E-10  -0.153019E-12   0.168764E-05   0.318543E-02
   979   0.149114E-09   0.921773E-12   0.112722E-11   0.470211E-10   0.921773E-12   0.589346E-11   0.255336E-12  -0.169746E-12   0.112722E-11   0.255336E-12   0.588029E-08   0.168580E-05   0.470211E-10  -0.169746E-12   0.168580E-05   0.318520E-02
   980   0.148394E-09   0.720173E-12   0.111150E-11   0.472602E-10   0.720173E-12   0.590329E-11   0.255498E-12  -0.184173E-12   0.111150E-11   0.255498E-12   0.586937E-08   0.168395E-05   0.472602E-10  -0.184173E-12   0.168395E-05   0.318496E-02
   981   0.147694E-09   0.517935E-12   0.109576E-11   0.473683E-10   0.517935E-12   0.591229E-11   0.255627E-12  -0.195993E-12   0.109576E-11   0.255627E-12   0.585848E-08   0.168211E-05   0.473683E-10  -0.195993E-12   0.168211E-05   0.318473E-02
   982   0.147015E-09   0.315142E-12   0.108000E-11   0.473371E-10   0.315142E-12   0.592042E-11   0.255721E-12  -0.204982E-12   0.108000E-11   0.255721E-12   0.584761E-08   0.168027E-05   0.473371E-10  -0.204982E-12   0.168027E-05   0.318450E-02
   983   0.146357E-09   0.111871E-12   0.106424E-11   0.471734E-10   0.111871E-12   0.592772E-11   0.255784E-12  -0.211265E-12   0.106424E-11   0.255784E-12   0.583678E-08   0.167844E-05   0.471734E-10  -0.211265E-12   0.167844E-05   0.318427E-02
   984   0.145721E-09  -0.918031E-13   0.104848E-11   0.468878E-10  -0.918031E-13   0.593415E-11   0.255816E-12  -0.215050E-12   0.104848E-11   0.255816E-12   0.582597E-08   0.167661E-05   0.468878E-10  -0.215050E-12   0.167661E-05   0.318403E-02
   985   0.145107E-09  -0.295809E-12   0.103274E-11   0.464908E-10  -0.295809E-12   0.593972E-11   0.255819E-12  -0.216548E-12   0.103274E-11   0.255819E-12   0.581519E-08   0.167478E-05   0.464908E-10  -0.216548E-12   0.167478E-05   0.318380E-02
   986   0.144513E-09  -0.500077E-12   0.101701E-11   0.459931E-10  -0.500077E-12   0.594443E-11   0.255797E-12  -0.215968E-12   0.101701E-11   0.255797E-12   0.580444E-08   0.167295E-05   0.459931E-10  -0.215968E-12   0.167295E-05   0.318357E-02
   987   0.143941E-09  -0.704540E-12   0.100133E-11   0.454051E-10  -0.704540E-12   0.594828E-11   0.255749E-12  -0.213519E-12   0.100133E-11   0.255749E-12   0.579371E-08   0.167113E-05   0.454051E-10  -0.213519E-12   0.167113E-05   0.318333E-02
   988   0.143391E-09  -0.909129E-12   0.985692E-12   0.447375E-10  -0.909129E-12   0.595126E-11   0.255679E-12  -0.209412E-12   0.985692E-12   0.255679E-12   0.578302E-08   0.166931E-05   0.447375E-10  -0.209412E-12   0.166931E-05   0.318310E-02
   989   0.142861E-09  -0.111378E-11   0.970113E-12   0.440008E-10  -0.111378E-11   0.595337E-11   0.255587E-12  -0.203857E-12   0.970113E-12   0.255587E-12   0.577234E-08   0.166750E-05   0.440008E-10  -0.203857E-12   0.166750E-05   0.318286E-02
   990   0.142353E-09  -0.131840E-11   0.954602E-12   0.432056E-10  -0.131840E-11   0.595460E-11   0.255477E-12  -0.197062E-12   0.954602E-12   0.255477E-12   0.576170E-08   0.166569E-05   0.432056E-10  -0.197062E-12   0.166569E-05   0.318262E-02
   991   0.141865E-09  -0.152296E-11   0.939172E-12   0.423624E-10  -0.152296E-11   0.595494E-11   0.255350E-12  -0.189237E-12   0.939172E-12   0.255350E-12   0.575108E-08   0.166388E-05   0.423624E-10  -0.189237E-12   0.166388E-05   0.318238E-02
   992   0.141399E-09  -0.172734E-11   0.923832E-12   0.414819E-10  -0.172734E-11   0.595443E-11   0.255207E-12  -0.180593E-12   0.923832E-12   0.255207E-12   0.574049E-08   0.166207E-05   0.414819E-10  -0.180593E-12   0.166207E-05   0.318214E-02
   993   0.140954E-09  -0.193148E-11   0.908595E-12   0.405745E-10  -0.193148E-11   0.595302E-11   0.255051E-12  -0.171339E-12   0.908595E-12   0.255051E-12   0.572993E-08   0.166027E-05   0.405745E-10  -0.171339E-12   0.166027E-05   0.318190E-02
   994   0.140530E-09  -0.213527E-11   0.893470E-12   0.396508E-10  -0.213527E-11   0.595075E-11   0.254883E-12  -0.161684E-12   0.893470E-12   0.254883E-12   0.571939E-08   0.165847E-05   0.396508E-10  -0.161684E-12   0.165847E-05   0.318165E-02
   995   0.140126E-09  -0.233866E-11   0.878470E-12   0.387214E-10  -0.233866E-11   0.594761E-11   0.254706E-12  -0.151838E-12   0.878470E-12   0.254706E-12   0.570888E-08   0.165667E-05   0.387214E-10  -0.151838E-12   0.165667E-05   0.318140E-02
   996   0.139744E-09  -0.254153E-11   0.863605E-12   0.377969E-10  -0.254153E-11   0.594361E-11   0.254521E-12  -0.142011E-12   0.863605E-12   0.254521E-12   0.569840E-08   0.165488E-05   0.377969E-10  -0.142011E-12   0.165488E-05   0.318115E-02
   997   0.139382E-09  -0.274383E-11   0.848885E-12   0.368878E-10  -0.274383E-11   0.593873E-11   0.254330E-12  -0.132412E-12   0.848885E-12   0.254330E-12   0.568795E-08   0.165308E-05   0.368878E-10  -0.132412E-12   0.165308E-05   0.318089E-02
   998   0.139041E-09  -0.294545E-11   0.834323E-12   0.360047E-10  -0.294545E-11   0.593299E-11   0.254135E-12  -0.123252E-12   0.834323E-12   0.254135E-12   0.567752E-08   0.165129E-05   0.360047E-10  -0.123252E-12   0.165129E-05   0.318063E-02
   999   0.138721E-09  -0.314629E-11   0.819926E-12   0.351567E-10  -0.314629E-11   0.592640E-11   0.253937E-12  -0.114693E-12   0.819926E-12   0.253937E-12   0.566711E-08   0.164951E-05   0.351567E-10  -0.114693E-12   0.164951E-05   0.318037E-02
  1000   0.138421E-09  -0.334628E-11   0.805695E-12   0.343464E-10  -0.334628E-11   0.591894E-11   0.253735E-12  -0.106715E-12   0.805695E-12   0.253735E-12   0.565673E-08   0.164772E-05   0.343464E-10  -0.106715E-12   0.164772E-05   0.318010E-02
  1001   0.138140E-09  -0.354530E-11   0.791626E-12   0.335754E-10  -0.354530E-11   0.591062E-11   0.253525E-12  -0.992502E-13   0.791626E-12   0.253525E-12   0.564638E-08   0.164594E-05   0.335754E-10  -0.992502E-13   0.164594E-05   0.317983E-02
  1002   0.137880E-09  -0.374324E-11   0.777717E-12   0.328447E-10  -0.374324E-11   0.590143E-11   0.253306E-12  -0.922324E-13   0.777717E-12   0.253306E-12   0.563606E-08   0.164416E-05   0.328447E-10  -0.922324E-13   0.164416E-05   0.317955E-02
  1003   0.137639E-09  -0.394001E-11   0.763964E-12   0.321558E-10  -0.394001E-11   0.589138E-11   0.253076E-12  -0.855941E-13   0.763964E-12   0.253076E-12   0.562576E-08   0.164238E-05   0.321558E-10  -0.855941E-13   0.164238E-05   0.317928E-02
  1004   0.137418E-09  -0.413551E-11   0.750366E-12   0.315099E-10  -0.413551E-11   0.588046E-11   0.252831E-12  -0.792683E-13   0.750366E-12   0.252831E-12   0.561549E-08   0.164061E-05   0.315099E-10  -0.792683E-13   0.164061E-05   0.317900E-02
  1005   0.137215E-09  -0.432964E-11   0.736919E-12   0.309083E-10  -0.432964E-11   0.586867E-11   0.252569E-12  -0.731879E-13   0.736919E-12   0.252569E-12   0.560524E-08   0.163884E-05   0.309083E-10  -0.731879E-13   0.163884E-05   0.317871E-02
  1006   0.137032E-09  -0.452235E-11   0.723621E-12   0.303523E-10  -0.452235E-11   0.585603E-11   0.252288E-12  -0.672859E-13   0.723621E-12   0.252288E-12   0.559502E-08   0.163707E-05   0.303523E-10  -0.672859E-13   0.163707E-05   0.317843E-02
  1007   0.136867E-09  -0.471357E-11   0.710468E-12   0.298433E-10  -0.471357E-11   0.584257E-11   0.251986E-12  -0.614951E-13   0.710468E-12   0.251986E-12   0.558482E-08   0.163530E-05   0.298433E-10  -0.614951E-13   0.163530E-05   0.317814E-02
  1008   0.136721E-09  -0.490329E-11   0.697458E-12   0.293824E-10  -0.490329E-11   0.582830E-11   0.251659E-12  -0.557485E-13   0.697458E-12   0.251659E-12   0.557465E-08   0.163354E-05   0.293824E-10  -0.557485E-13   0.163354E-05   0.317785E-02
  1009   0.136594E-09  -0.509143E-11   0.684589E-12   0.289710E-10  -0.509143E-11   0.581324E-11   0.251306E-12  -0.499791E-13   0.684589E-12   0.251306E-12   0.556451E-08   0.163178E-05   0.289710E-10  -0.499791E-13   0.163178E-05   0.317756E-02
  1010   0.136484E-09  -0.527795E-11   0.671857E-12   0.286104E-10  -0.527795E-11   0.579741E-11   0.250924E-12  -0.441198E-13   0.671857E-12   0.250924E-12   0.555439E-08   0.163002E-05   0.286104E-10  -0.441198E-13   0.163002E-05   0.317727E-02
  1011   0.136392E-09  -0.546280E-11   0.659259E-12   0.283018E-10  -0.546280E-11   0.578083E-11   0.250511E-12  -0.381035E-13   0.659259E-12   0.250511E-12   0.554430E-08   0.162826E-05   0.283018E-10  -0.381035E-13   0.162826E-05   0.317698E-02
  1012   0.136318E-09  -0.564594E-11   0.646793E-12   0.280466E-10  -0.564594E-11   0.576352E-11   0.250064E-12  -0.318631E-13   0.646793E-12   0.250064E-12   0.553423E-08   0.162651E-05   0.280466E-10  -0.318631E-13   0.162651E-05   0.317668E-02
  1013   0.136261E-09  -0.582730E-11   0.634457E-12   0.278461E-10  -0.582730E-11   0.574546E-11   0.249580E-12  -0.253316E-13   0.634457E-12   0.249580E-12   0.552419E-08   0.162476E-05   0.278461E-10  -0.253316E-13   0.162476E-05   0.317639E-02
  1014   0.136222E-09  -0.600680E-11   0.622247E-12   0.277015E-10  -0.600680E-11   0.572666E-11   0.249058E-12  -0.184420E-13   0.622247E-12   0.249058E-12   0.551417E-08   0.162302E-05   0.277015E-10  -0.184420E-13   0.162302E-05   0.317610E-02
  1015   0.136200E-09  -0.618439E-11   0.610160E-12   0.276142E-10  -0.618439E-11   0.570710E-11   0.248495E-12  -0.111271E-13   0.610160E-12   0.248495E-12   0.550418E-08   0.162128E-05   0.276142E-10  -0.111271E-13   0.162128E-05   0.317580E-02
  1016   0.136195E-09  -0.636000E-11   0.598194E-12   0.275845E-10  -0.636000E-11   0.568678E-11   0.247889E-12  -0.334828E-14   0.598194E-12   0.247889E-12   0.549421E-08   0.161954E-05   0.275845E-10  -0.334828E-14   0.161954E-05   0.317551E-02
  1017   0.136209E-09  -0.653357E-11   0.586350E-12   0.276093E-10  -0.653357E-11   0.566568E-11   0.247241E-12   0.481945E-14   0.586350E-12   0.247241E-12   0.548427E-08   0.161780E-05   0.276093E-10   0.481945E-14   0.161780E-05   0.317521E-02
  1018   0.136238E-09  -0.670505E-11   0.574627E-12   0.276845E-10  -0.670505E-11   0.564380E-11   0.246552E-12   0.132728E-13   0.574627E-12   0.246552E-12   0.547435E-08   0.161607E-05   0.276845E-10   0.132728E-13   0.161607E-05   0.317492E-02
  1019   0.136285E-09  -0.687436E-11   0.563026E-12   0.278061E-10  -0.687436E-11   0.562115E-11   0.245825E-12   0.219083E-13   0.563026E-12   0.245825E-12   0.546446E-08   0.161434E-05   0.278061E-10   0.219083E-13   0.161434E-05   0.317462E-02
  1020   0.136348E-09  -0.704143E-11   0.551548E-12   0.279700E-10  -0.704143E-11   0.559771E-11   0.245061E-12   0.306226E-13   0.551548E-12   0.245061E-12   0.545459E-08   0.161262E-05   0.279700E-10   0.306226E-13   0.161262E-05   0.317433E-02
  1021   0.136427E-09  -0.720616E-11   0.540193E-12   0.281722E-10  -0.720616E-11   0.557355E-11   0.244261E-12   0.393125E-13   0.540193E-12   0.244261E-12   0.544475E-08   0.161090E-05   0.281722E-10   0.393125E-13   0.161090E-05   0.317403E-02
  1022   0.136522E-09  -0.736846E-11   0.528962E-12   0.284085E-10  -0.736846E-11   0.554865E-11   0.243427E-12   0.478744E-13   0.528962E-12   0.243427E-12   0.543493E-08   0.160918E-05   0.284085E-10   0.478744E-13   0.160918E-05   0.317374E-02
  1023   0.136632E-09  -0.752824E-11   0.517854E-12   0.286751E-10  -0.752824E-11   0.552305E-11   0.242561E-12   0.562051E-13   0.517854E-12   0.242561E-12   0.542514E-08   0.160746E-05   0.286751E-10   0.562051E-13   0.160746E-05   0.317345E-02
  1024   0.136757E-09  -0.768541E-11   0.506871E-12   0.289677E-10  -0.768541E-11   0.549677E-11   0.241664E-12   0.642012E-13   0.506871E-12   0.241664E-12   0.541537E-08   0.160575E-05   0.289677E-10   0.642012E-13   0.160575E-05   0.317316E-02
