#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1773   0.490572E-10  -0.211765E-11   0.316314E-13   0.253894E-10  -0.211765E-11   0.853614E-12   0.755641E-14   0.586563E-15   0.316314E-13   0.755641E-14   0.135080E-08   0.803562E-06   0.253894E-10   0.586563E-15   0.803562E-06   0.206497E-02
  1774   0.489702E-10  -0.207445E-11   0.322954E-13   0.253617E-10  -0.207445E-11   0.849110E-12   0.714426E-14   0.560426E-15   0.322954E-13   0.714426E-14   0.134921E-08   0.802987E-06   0.253617E-10   0.560426E-15   0.802987E-06   0.206461E-02
  1775   0.488806E-10  -0.203136E-11   0.329708E-13   0.253341E-10  -0.203136E-11   0.844864E-12   0.673330E-14   0.532662E-15   0.329708E-13   0.673330E-14   0.134763E-08   0.802413E-06   0.253341E-10   0.532662E-15   0.802413E-06   0.206424E-02
  1776   0.487883E-10  -0.198840E-11   0.336574E-13   0.253066E-10  -0.198840E-11   0.840879E-12   0.632358E-14   0.503364E-15   0.336574E-13   0.632358E-14   0.134605E-08   0.801839E-06   0.253066E-10   0.503364E-15   0.801839E-06   0.206387E-02
  1777   0.486934E-10  -0.194559E-11   0.343552E-13   0.252793E-10  -0.194559E-11   0.837153E-12   0.591513E-14   0.472627E-15   0.343552E-13   0.591513E-14   0.134447E-08   0.801266E-06   0.252793E-10   0.472627E-15   0.801266E-06   0.206350E-02
  1778   0.485959E-10  -0.190294E-11   0.350639E-13   0.252521E-10  -0.190294E-11   0.833684E-12   0.550799E-14   0.440543E-15   0.350639E-13   0.550799E-14   0.134290E-08   0.800693E-06   0.252521E-10   0.440543E-15   0.800693E-06   0.206313E-02
  1779   0.484958E-10  -0.186046E-11   0.357833E-13   0.252251E-10  -0.186046E-11   0.830473E-12   0.510221E-14   0.407206E-15   0.357833E-13   0.510221E-14   0.134133E-08   0.800122E-06   0.252251E-10   0.407206E-15   0.800122E-06   0.206276E-02
  1780   0.483931E-10  -0.181819E-11   0.365133E-13   0.251981E-10  -0.181819E-11   0.827518E-12   0.469782E-14   0.372709E-15   0.365133E-13   0.469782E-14   0.133976E-08   0.799551E-06   0.251981E-10   0.372709E-15   0.799551E-06   0.206240E-02
  1781   0.482880E-10  -0.177612E-11   0.372538E-13   0.251712E-10  -0.177612E-11   0.824818E-12   0.429485E-14   0.337146E-15   0.372538E-13   0.429485E-14   0.133819E-08   0.798980E-06   0.251712E-10   0.337146E-15   0.798980E-06   0.206203E-02
  1782   0.481803E-10  -0.173429E-11   0.380045E-13   0.251443E-10  -0.173429E-11   0.822373E-12   0.389335E-14   0.300610E-15   0.380045E-13   0.389335E-14   0.133663E-08   0.798410E-06   0.251443E-10   0.300610E-15   0.798410E-06   0.206166E-02
  1783   0.480701E-10  -0.169269E-11   0.387653E-13   0.251176E-10  -0.169269E-11   0.820183E-12   0.349336E-14   0.263195E-15   0.387653E-13   0.349336E-14   0.133507E-08   0.797841E-06   0.251176E-10   0.263195E-15   0.797841E-06   0.206129E-02
  1784   0.479575E-10  -0.165135E-11   0.395361E-13   0.250909E-10  -0.165135E-11   0.818243E-12   0.309491E-14   0.224993E-15   0.395361E-13   0.309491E-14   0.133351E-08   0.797273E-06   0.250909E-10   0.224993E-15   0.797273E-06   0.206092E-02
  1785   0.478424E-10  -0.161029E-11   0.403166E-13   0.250642E-10  -0.161029E-11   0.816555E-12   0.269804E-14   0.186098E-15   0.403166E-13   0.269804E-14   0.133195E-08   0.796705E-06   0.250642E-10   0.186098E-15   0.796705E-06   0.206056E-02
  1786   0.477250E-10  -0.156951E-11   0.411067E-13   0.250376E-10  -0.156951E-11   0.815116E-12   0.230279E-14   0.146604E-15   0.411067E-13   0.230279E-14   0.133040E-08   0.796137E-06   0.250376E-10   0.146604E-15   0.796137E-06   0.206019E-02
  1787   0.476053E-10  -0.152904E-11   0.419062E-13   0.250111E-10  -0.152904E-11   0.813924E-12   0.190921E-14   0.106604E-15   0.419062E-13   0.190921E-14   0.132885E-08   0.795571E-06   0.250111E-10   0.106604E-15   0.795571E-06   0.205982E-02
  1788   0.474831E-10  -0.148888E-11   0.427150E-13   0.249845E-10  -0.148888E-11   0.812979E-12   0.151732E-14   0.661913E-16   0.427150E-13   0.151732E-14   0.132730E-08   0.795005E-06   0.249845E-10   0.661913E-16   0.795005E-06   0.205945E-02
  1789   0.473588E-10  -0.144907E-11   0.435329E-13   0.249580E-10  -0.144907E-11   0.812278E-12   0.112716E-14   0.254595E-16   0.435329E-13   0.112716E-14   0.132575E-08   0.794440E-06   0.249580E-10   0.254595E-16   0.794440E-06   0.205908E-02
  1790   0.472321E-10  -0.140958E-11   0.443597E-13   0.249315E-10  -0.140958E-11   0.811820E-12   0.738787E-15  -0.154980E-16   0.443597E-13   0.738787E-15   0.132421E-08   0.793875E-06   0.249315E-10  -0.154980E-16   0.793875E-06   0.205872E-02
  1791   0.471032E-10  -0.137046E-11   0.451953E-13   0.249050E-10  -0.137046E-11   0.811603E-12   0.352222E-15  -0.565880E-16   0.451953E-13   0.352222E-15   0.132267E-08   0.793311E-06   0.249050E-10  -0.565880E-16   0.793311E-06   0.205835E-02
  1792   0.469721E-10  -0.133171E-11   0.460395E-13   0.248785E-10  -0.133171E-11   0.811624E-12  -0.324902E-16  -0.977170E-16   0.460395E-13  -0.324902E-16   0.132113E-08   0.792748E-06   0.248785E-10  -0.977170E-16   0.792748E-06   0.205798E-02
  1793   0.468388E-10  -0.129335E-11   0.468920E-13   0.248519E-10  -0.129335E-11   0.811881E-12  -0.415312E-15  -0.138792E-15   0.468920E-13  -0.415312E-15   0.131959E-08   0.792185E-06   0.248519E-10  -0.138792E-15   0.792185E-06   0.205761E-02
  1794   0.467033E-10  -0.125539E-11   0.477529E-13   0.248253E-10  -0.125539E-11   0.812372E-12  -0.796205E-15  -0.179718E-15   0.477529E-13  -0.796205E-15   0.131806E-08   0.791623E-06   0.248253E-10  -0.179718E-15   0.791623E-06   0.205724E-02
  1795   0.465658E-10  -0.121784E-11   0.486218E-13   0.247987E-10  -0.121784E-11   0.813096E-12  -0.117513E-14  -0.220404E-15   0.486218E-13  -0.117513E-14   0.131653E-08   0.791061E-06   0.247987E-10  -0.220404E-15   0.791061E-06   0.205688E-02
  1796   0.464260E-10  -0.118070E-11   0.494987E-13   0.247720E-10  -0.118070E-11   0.814048E-12  -0.155205E-14  -0.260755E-15   0.494987E-13  -0.155205E-14   0.131500E-08   0.790501E-06   0.247720E-10  -0.260755E-15   0.790501E-06   0.205651E-02
  1797   0.462843E-10  -0.114401E-11   0.503833E-13   0.247453E-10  -0.114401E-11   0.815228E-12  -0.192692E-14  -0.300678E-15   0.503833E-13  -0.192692E-14   0.131348E-08   0.789940E-06   0.247453E-10  -0.300678E-15   0.789940E-06   0.205614E-02
  1798   0.461405E-10  -0.110778E-11   0.512756E-13   0.247185E-10  -0.110778E-11   0.816632E-12  -0.229972E-14  -0.340079E-15   0.512756E-13  -0.229972E-14   0.131195E-08   0.789381E-06   0.247185E-10  -0.340079E-15   0.789381E-06   0.205577E-02
  1799   0.459948E-10  -0.107199E-11   0.521752E-13   0.246917E-10  -0.107199E-11   0.818258E-12  -0.267039E-14  -0.378866E-15   0.521752E-13  -0.267039E-14   0.131043E-08   0.788822E-06   0.246917E-10  -0.378866E-15   0.788822E-06   0.205541E-02
  1800   0.458472E-10  -0.103668E-11   0.530821E-13   0.246647E-10  -0.103668E-11   0.820103E-12  -0.303890E-14  -0.416944E-15   0.530821E-13  -0.303890E-14   0.130892E-08   0.788263E-06   0.246647E-10  -0.416944E-15   0.788263E-06   0.205504E-02
  1801   0.456977E-10  -0.100185E-11   0.539961E-13   0.246377E-10  -0.100185E-11   0.822165E-12  -0.340521E-14  -0.454234E-15   0.539961E-13  -0.340521E-14   0.130740E-08   0.787706E-06   0.246377E-10  -0.454234E-15   0.787706E-06   0.205467E-02
  1802   0.455464E-10  -0.967518E-12   0.549170E-13   0.246105E-10  -0.967518E-12   0.824441E-12  -0.376931E-14  -0.490707E-15   0.549170E-13  -0.376931E-14   0.130589E-08   0.787149E-06   0.246105E-10  -0.490707E-15   0.787149E-06   0.205430E-02
  1803   0.453934E-10  -0.933696E-12   0.558447E-13   0.245833E-10  -0.933696E-12   0.826928E-12  -0.413117E-14  -0.526348E-15   0.558447E-13  -0.413117E-14   0.130438E-08   0.786592E-06   0.245833E-10  -0.526348E-15   0.786592E-06   0.205393E-02
  1804   0.452386E-10  -0.900394E-12   0.567789E-13   0.245560E-10  -0.900394E-12   0.829622E-12  -0.449078E-14  -0.561142E-15   0.567789E-13  -0.449078E-14   0.130287E-08   0.786036E-06   0.245560E-10  -0.561142E-15   0.786036E-06   0.205357E-02
  1805   0.450822E-10  -0.867623E-12   0.577196E-13   0.245286E-10  -0.867623E-12   0.832522E-12  -0.484812E-14  -0.595073E-15   0.577196E-13  -0.484812E-14   0.130136E-08   0.785481E-06   0.245286E-10  -0.595073E-15   0.785481E-06   0.205320E-02
  1806   0.449241E-10  -0.835394E-12   0.586664E-13   0.245011E-10  -0.835394E-12   0.835624E-12  -0.520317E-14  -0.628125E-15   0.586664E-13  -0.520317E-14   0.129986E-08   0.784927E-06   0.245011E-10  -0.628125E-15   0.784927E-06   0.205283E-02
  1807   0.447645E-10  -0.803718E-12   0.596193E-13   0.244735E-10  -0.803718E-12   0.838925E-12  -0.555592E-14  -0.660285E-15   0.596193E-13  -0.555592E-14   0.129836E-08   0.784373E-06   0.244735E-10  -0.660285E-15   0.784373E-06   0.205246E-02
  1808   0.446033E-10  -0.772604E-12   0.605781E-13   0.244458E-10  -0.772604E-12   0.842421E-12  -0.590634E-14  -0.691536E-15   0.605781E-13  -0.590634E-14   0.129686E-08   0.783819E-06   0.244458E-10  -0.691536E-15   0.783819E-06   0.205210E-02
  1809   0.444406E-10  -0.742064E-12   0.615426E-13   0.244180E-10  -0.742064E-12   0.846109E-12  -0.625442E-14  -0.721863E-15   0.615426E-13  -0.625442E-14   0.129537E-08   0.783267E-06   0.244180E-10  -0.721863E-15   0.783267E-06   0.205173E-02
  1810   0.442764E-10  -0.712109E-12   0.625126E-13   0.243901E-10  -0.712109E-12   0.849987E-12  -0.660014E-14  -0.751251E-15   0.625126E-13  -0.660014E-14   0.129388E-08   0.782715E-06   0.243901E-10  -0.751251E-15   0.782715E-06   0.205136E-02
  1811   0.441108E-10  -0.682746E-12   0.634880E-13   0.243622E-10  -0.682746E-12   0.854051E-12  -0.694348E-14  -0.779685E-15   0.634880E-13  -0.694348E-14   0.129239E-08   0.782163E-06   0.243622E-10  -0.779685E-15   0.782163E-06   0.205100E-02
  1812   0.439438E-10  -0.653984E-12   0.644686E-13   0.243341E-10  -0.653984E-12   0.858295E-12  -0.728443E-14  -0.807149E-15   0.644686E-13  -0.728443E-14   0.129090E-08   0.781613E-06   0.243341E-10  -0.807149E-15   0.781613E-06   0.205063E-02
  1813   0.437755E-10  -0.625833E-12   0.654542E-13   0.243059E-10  -0.625833E-12   0.862720E-12  -0.762296E-14  -0.833628E-15   0.654542E-13  -0.762296E-14   0.128941E-08   0.781062E-06   0.243059E-10  -0.833628E-15   0.781062E-06   0.205026E-02
  1814   0.436059E-10  -0.598300E-12   0.664446E-13   0.242777E-10  -0.598300E-12   0.867320E-12  -0.795907E-14  -0.859107E-15   0.664446E-13  -0.795907E-14   0.128793E-08   0.780513E-06   0.242777E-10  -0.859107E-15   0.780513E-06   0.204990E-02
  1815   0.434352E-10  -0.571395E-12   0.674397E-13   0.242494E-10  -0.571395E-12   0.872091E-12  -0.829272E-14  -0.883570E-15   0.674397E-13  -0.829272E-14   0.128645E-08   0.779964E-06   0.242494E-10  -0.883570E-15   0.779964E-06   0.204953E-02
  1816   0.432633E-10  -0.545124E-12   0.684392E-13   0.242209E-10  -0.545124E-12   0.877031E-12  -0.862390E-14  -0.907003E-15   0.684392E-13  -0.862390E-14   0.128497E-08   0.779416E-06   0.242209E-10  -0.907003E-15   0.779416E-06   0.204916E-02
  1817   0.430903E-10  -0.519497E-12   0.694431E-13   0.241924E-10  -0.519497E-12   0.882135E-12  -0.895260E-14  -0.929390E-15   0.694431E-13  -0.895260E-14   0.128350E-08   0.778868E-06   0.241924E-10  -0.929390E-15   0.778868E-06   0.204880E-02
  1818   0.429162E-10  -0.494520E-12   0.704512E-13   0.241638E-10  -0.494520E-12   0.887400E-12  -0.927880E-14  -0.950715E-15   0.704512E-13  -0.927880E-14   0.128202E-08   0.778321E-06   0.241638E-10  -0.950715E-15   0.778321E-06   0.204843E-02
  1819   0.427412E-10  -0.470199E-12   0.714632E-13   0.241351E-10  -0.470199E-12   0.892823E-12  -0.960248E-14  -0.970964E-15   0.714632E-13  -0.960248E-14   0.128055E-08   0.777775E-06   0.241351E-10  -0.970964E-15   0.777775E-06   0.204806E-02
  1820   0.425651E-10  -0.446542E-12   0.724790E-13   0.241063E-10  -0.446542E-12   0.898398E-12  -0.992362E-14  -0.990120E-15   0.724790E-13  -0.992362E-14   0.127908E-08   0.777229E-06   0.241063E-10  -0.990120E-15   0.777229E-06   0.204770E-02
  1821   0.423882E-10  -0.423556E-12   0.734984E-13   0.240774E-10  -0.423556E-12   0.904118E-12  -0.102422E-13  -0.100817E-14   0.734984E-13  -0.102422E-13   0.127762E-08   0.776684E-06   0.240774E-10  -0.100817E-14   0.776684E-06   0.204733E-02
  1822   0.422104E-10  -0.401245E-12   0.745213E-13   0.240484E-10  -0.401245E-12   0.909991E-12  -0.105582E-13  -0.102510E-14   0.745213E-13  -0.105582E-13   0.127615E-08   0.776139E-06   0.240484E-10  -0.102510E-14   0.776139E-06   0.204696E-02
  1823   0.420318E-10  -0.379617E-12   0.755474E-13   0.240193E-10  -0.379617E-12   0.916005E-12  -0.108716E-13  -0.104089E-14   0.755474E-13  -0.108716E-13   0.127469E-08   0.775596E-06   0.240193E-10  -0.104089E-14   0.775596E-06   0.204660E-02
  1824   0.418523E-10  -0.358679E-12   0.765767E-13   0.239901E-10  -0.358679E-12   0.922150E-12  -0.111824E-13  -0.105552E-14   0.765767E-13  -0.111824E-13   0.127323E-08   0.775052E-06   0.239901E-10  -0.105552E-14   0.775052E-06   0.204623E-02
  1825   0.416722E-10  -0.338433E-12   0.776089E-13   0.239609E-10  -0.338433E-12   0.928427E-12  -0.114906E-13  -0.106899E-14   0.776089E-13  -0.114906E-13   0.127178E-08   0.774510E-06   0.239609E-10  -0.106899E-14   0.774510E-06   0.204587E-02
  1826   0.414914E-10  -0.318885E-12   0.786438E-13   0.239315E-10  -0.318885E-12   0.934846E-12  -0.117961E-13  -0.108128E-14   0.786438E-13  -0.117961E-13   0.127032E-08   0.773968E-06   0.239315E-10  -0.108128E-14   0.773968E-06   0.204550E-02
  1827   0.413100E-10  -0.300036E-12   0.796814E-13   0.239021E-10  -0.300036E-12   0.941377E-12  -0.120990E-13  -0.109236E-14   0.796814E-13  -0.120990E-13   0.126887E-08   0.773427E-06   0.239021E-10  -0.109236E-14   0.773427E-06   0.204514E-02
  1828   0.411280E-10  -0.281890E-12   0.807213E-13   0.238725E-10  -0.281890E-12   0.948032E-12  -0.123992E-13  -0.110223E-14   0.807213E-13  -0.123992E-13   0.126742E-08   0.772886E-06   0.238725E-10  -0.110223E-14   0.772886E-06   0.204477E-02
  1829   0.409456E-10  -0.264453E-12   0.817635E-13   0.238429E-10  -0.264453E-12   0.954810E-12  -0.126967E-13  -0.111088E-14   0.817635E-13  -0.126967E-13   0.126598E-08   0.772346E-06   0.238429E-10  -0.111088E-14   0.772346E-06   0.204441E-02
  1830   0.407627E-10  -0.247727E-12   0.828077E-13   0.238132E-10  -0.247727E-12   0.961702E-12  -0.129914E-13  -0.111827E-14   0.828077E-13  -0.129914E-13   0.126453E-08   0.771806E-06   0.238132E-10  -0.111827E-14   0.771806E-06   0.204404E-02
  1831   0.405795E-10  -0.231714E-12   0.838539E-13   0.237833E-10  -0.231714E-12   0.968700E-12  -0.132835E-13  -0.112441E-14   0.838539E-13  -0.132835E-13   0.126309E-08   0.771268E-06   0.237833E-10  -0.112441E-14   0.771268E-06   0.204368E-02
  1832   0.403960E-10  -0.216417E-12   0.849017E-13   0.237534E-10  -0.216417E-12   0.975802E-12  -0.135727E-13  -0.112927E-14   0.849017E-13  -0.135727E-13   0.126165E-08   0.770729E-06   0.237534E-10  -0.112927E-14   0.770729E-06   0.204332E-02
  1833   0.402122E-10  -0.201840E-12   0.859511E-13   0.237234E-10  -0.201840E-12   0.982999E-12  -0.138592E-13  -0.113285E-14   0.859511E-13  -0.138592E-13   0.126021E-08   0.770192E-06   0.237234E-10  -0.113285E-14   0.770192E-06   0.204295E-02
  1834   0.400282E-10  -0.187981E-12   0.870019E-13   0.236933E-10  -0.187981E-12   0.990303E-12  -0.141430E-13  -0.113511E-14   0.870019E-13  -0.141430E-13   0.125878E-08   0.769655E-06   0.236933E-10  -0.113511E-14   0.769655E-06   0.204259E-02
  1835   0.398440E-10  -0.174845E-12   0.880539E-13   0.236631E-10  -0.174845E-12   0.997694E-12  -0.144239E-13  -0.113606E-14   0.880539E-13  -0.144239E-13   0.125734E-08   0.769119E-06   0.236631E-10  -0.113606E-14   0.769119E-06   0.204223E-02
  1836   0.396597E-10  -0.162432E-12   0.891068E-13   0.236329E-10  -0.162432E-12   0.100517E-11  -0.147019E-13  -0.113567E-14   0.891068E-13  -0.147019E-13   0.125591E-08   0.768583E-06   0.236329E-10  -0.113567E-14   0.768583E-06   0.204186E-02
  1837   0.394752E-10  -0.150745E-12   0.901607E-13   0.236025E-10  -0.150745E-12   0.101274E-11  -0.149772E-13  -0.113392E-14   0.901607E-13  -0.149772E-13   0.125449E-08   0.768048E-06   0.236025E-10  -0.113392E-14   0.768048E-06   0.204150E-02
  1838   0.392908E-10  -0.139784E-12   0.912152E-13   0.235720E-10  -0.139784E-12   0.102038E-11  -0.152496E-13  -0.113081E-14   0.912152E-13  -0.152496E-13   0.125306E-08   0.767514E-06   0.235720E-10  -0.113081E-14   0.767514E-06   0.204114E-02
  1839   0.391063E-10  -0.129550E-12   0.922702E-13   0.235415E-10  -0.129550E-12   0.102810E-11  -0.155191E-13  -0.112632E-14   0.922702E-13  -0.155191E-13   0.125164E-08   0.766980E-06   0.235415E-10  -0.112632E-14   0.766980E-06   0.204078E-02
  1840   0.389219E-10  -0.120042E-12   0.933256E-13   0.235108E-10  -0.120042E-12   0.103589E-11  -0.157857E-13  -0.112043E-14   0.933256E-13  -0.157857E-13   0.125022E-08   0.766447E-06   0.235108E-10  -0.112043E-14   0.766447E-06   0.204042E-02
  1841   0.387376E-10  -0.111260E-12   0.943811E-13   0.234801E-10  -0.111260E-12   0.104375E-11  -0.160494E-13  -0.111313E-14   0.943811E-13  -0.160494E-13   0.124880E-08   0.765914E-06   0.234801E-10  -0.111313E-14   0.765914E-06   0.204005E-02
  1842   0.385534E-10  -0.103202E-12   0.954366E-13   0.234493E-10  -0.103202E-12   0.105166E-11  -0.163101E-13  -0.110440E-14   0.954366E-13  -0.163101E-13   0.124738E-08   0.765383E-06   0.234493E-10  -0.110440E-14   0.765383E-06   0.203969E-02
  1843   0.383694E-10  -0.958681E-13   0.964919E-13   0.234183E-10  -0.958681E-13   0.105965E-11  -0.165679E-13  -0.109423E-14   0.964919E-13  -0.165679E-13   0.124597E-08   0.764851E-06   0.234183E-10  -0.109423E-14   0.764851E-06   0.203933E-02
  1844   0.381857E-10  -0.892580E-13   0.975468E-13   0.233873E-10  -0.892580E-13   0.106768E-11  -0.168228E-13  -0.108260E-14   0.975468E-13  -0.168228E-13   0.124455E-08   0.764321E-06   0.233873E-10  -0.108260E-14   0.764321E-06   0.203897E-02
  1845   0.380023E-10  -0.833693E-13   0.986012E-13   0.233562E-10  -0.833693E-13   0.107575E-11  -0.170746E-13  -0.106949E-14   0.986012E-13  -0.170746E-13   0.124314E-08   0.763791E-06   0.233562E-10  -0.106949E-14   0.763791E-06   0.203861E-02
  1846   0.378192E-10  -0.782018E-13   0.996549E-13   0.233250E-10  -0.782018E-13   0.108388E-11  -0.173235E-13  -0.105490E-14   0.996549E-13  -0.173235E-13   0.124174E-08   0.763262E-06   0.233250E-10  -0.105490E-14   0.763262E-06   0.203825E-02
  1847   0.376367E-10  -0.737533E-13   0.100708E-12   0.232937E-10  -0.737533E-13   0.109205E-11  -0.175693E-13  -0.103880E-14   0.100708E-12  -0.175693E-13   0.124033E-08   0.762733E-06   0.232937E-10  -0.103880E-14   0.762733E-06   0.203789E-02
  1848   0.374543E-10  -0.700205E-13   0.101759E-12   0.232623E-10  -0.700205E-13   0.110025E-11  -0.178121E-13  -0.102118E-14   0.101759E-12  -0.178121E-13   0.123893E-08   0.762205E-06   0.232623E-10  -0.102118E-14   0.762205E-06   0.203753E-02
  1849   0.372726E-10  -0.670020E-13   0.102810E-12   0.232309E-10  -0.670020E-13   0.110848E-11  -0.180518E-13  -0.100202E-14   0.102810E-12  -0.180518E-13   0.123753E-08   0.761678E-06   0.232309E-10  -0.100202E-14   0.761678E-06   0.203717E-02
  1850   0.370913E-10  -0.646947E-13   0.103859E-12   0.231993E-10  -0.646947E-13   0.111674E-11  -0.182885E-13  -0.981320E-15   0.103859E-12  -0.182885E-13   0.123613E-08   0.761151E-06   0.231993E-10  -0.981320E-15   0.761151E-06   0.203681E-02
  1851   0.369106E-10  -0.630983E-13   0.104907E-12   0.231677E-10  -0.630983E-13   0.112503E-11  -0.185220E-13  -0.959064E-15   0.104907E-12  -0.185220E-13   0.123473E-08   0.760625E-06   0.231677E-10  -0.959064E-15   0.760625E-06   0.203645E-02
  1852   0.367305E-10  -0.622094E-13   0.105952E-12   0.231359E-10  -0.622094E-13   0.113332E-11  -0.187525E-13  -0.935307E-15   0.105952E-12  -0.187525E-13   0.123334E-08   0.760099E-06   0.231359E-10  -0.935307E-15   0.760099E-06   0.203610E-02
  1853   0.365510E-10  -0.620244E-13   0.106997E-12   0.231041E-10  -0.620244E-13   0.114165E-11  -0.189799E-13  -0.910116E-15   0.106997E-12  -0.189799E-13   0.123195E-08   0.759574E-06   0.231041E-10  -0.910116E-15   0.759574E-06   0.203574E-02
