#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1878   0.354861E-10  -0.328825E-12   0.176100E-12   0.509009E-10  -0.328825E-12   0.145317E-11  -0.291425E-13   0.662613E-14   0.176100E-12  -0.291425E-13   0.177969E-08   0.844503E-06   0.509009E-10   0.662613E-14   0.844503E-06   0.303949E-02
  1879   0.353273E-10  -0.346058E-12   0.177282E-12   0.508398E-10  -0.346058E-12   0.146113E-11  -0.293232E-13   0.661817E-14   0.177282E-12  -0.293232E-13   0.177775E-08   0.843938E-06   0.508398E-10   0.661817E-14   0.843938E-06   0.303907E-02
  1880   0.351703E-10  -0.363855E-12   0.178458E-12   0.507788E-10  -0.363855E-12   0.146900E-11  -0.295000E-13   0.661023E-14   0.178458E-12  -0.295000E-13   0.177581E-08   0.843374E-06   0.507788E-10   0.661023E-14   0.843374E-06   0.303865E-02
  1881   0.350153E-10  -0.382205E-12   0.179629E-12   0.507179E-10  -0.382205E-12   0.147676E-11  -0.296728E-13   0.660230E-14   0.179629E-12  -0.296728E-13   0.177387E-08   0.842810E-06   0.507179E-10   0.660230E-14   0.842810E-06   0.303823E-02
  1882   0.348622E-10  -0.401097E-12   0.180794E-12   0.506571E-10  -0.401097E-12   0.148442E-11  -0.298416E-13   0.659439E-14   0.180794E-12  -0.298416E-13   0.177194E-08   0.842247E-06   0.506571E-10   0.659439E-14   0.842247E-06   0.303781E-02
  1883   0.347110E-10  -0.420520E-12   0.181953E-12   0.505964E-10  -0.420520E-12   0.149197E-11  -0.300065E-13   0.658649E-14   0.181953E-12  -0.300065E-13   0.177001E-08   0.841685E-06   0.505964E-10   0.658649E-14   0.841685E-06   0.303739E-02
  1884   0.345617E-10  -0.440463E-12   0.183106E-12   0.505358E-10  -0.440463E-12   0.149942E-11  -0.301673E-13   0.657860E-14   0.183106E-12  -0.301673E-13   0.176808E-08   0.841123E-06   0.505358E-10   0.657860E-14   0.841123E-06   0.303696E-02
  1885   0.344143E-10  -0.460917E-12   0.184253E-12   0.504752E-10  -0.460917E-12   0.150674E-11  -0.303242E-13   0.657072E-14   0.184253E-12  -0.303242E-13   0.176616E-08   0.840561E-06   0.504752E-10   0.657072E-14   0.840561E-06   0.303654E-02
  1886   0.342691E-10  -0.481867E-12   0.185394E-12   0.504148E-10  -0.481867E-12   0.151394E-11  -0.304771E-13   0.656286E-14   0.185394E-12  -0.304771E-13   0.176424E-08   0.840000E-06   0.504148E-10   0.656286E-14   0.840000E-06   0.303612E-02
  1887   0.341257E-10  -0.503307E-12   0.186529E-12   0.503544E-10  -0.503307E-12   0.152103E-11  -0.306261E-13   0.655501E-14   0.186529E-12  -0.306261E-13   0.176232E-08   0.839440E-06   0.503544E-10   0.655501E-14   0.839440E-06   0.303569E-02
  1888   0.339845E-10  -0.525220E-12   0.187657E-12   0.502942E-10  -0.525220E-12   0.152799E-11  -0.307711E-13   0.654718E-14   0.187657E-12  -0.307711E-13   0.176040E-08   0.838880E-06   0.502942E-10   0.654718E-14   0.838880E-06   0.303527E-02
  1889   0.338453E-10  -0.547594E-12   0.188779E-12   0.502340E-10  -0.547594E-12   0.153482E-11  -0.309121E-13   0.653935E-14   0.188779E-12  -0.309121E-13   0.175849E-08   0.838321E-06   0.502340E-10   0.653935E-14   0.838321E-06   0.303485E-02
  1890   0.337082E-10  -0.570417E-12   0.189895E-12   0.501740E-10  -0.570417E-12   0.154152E-11  -0.310491E-13   0.653154E-14   0.189895E-12  -0.310491E-13   0.175658E-08   0.837763E-06   0.501740E-10   0.653154E-14   0.837763E-06   0.303442E-02
  1891   0.335732E-10  -0.593677E-12   0.191004E-12   0.501140E-10  -0.593677E-12   0.154808E-11  -0.311821E-13   0.652375E-14   0.191004E-12  -0.311821E-13   0.175467E-08   0.837205E-06   0.501140E-10   0.652375E-14   0.837205E-06   0.303400E-02
  1892   0.334404E-10  -0.617359E-12   0.192106E-12   0.500542E-10  -0.617359E-12   0.155451E-11  -0.313112E-13   0.651596E-14   0.192106E-12  -0.313112E-13   0.175277E-08   0.836647E-06   0.500542E-10   0.651596E-14   0.836647E-06   0.303357E-02
  1893   0.333098E-10  -0.641451E-12   0.193201E-12   0.499944E-10  -0.641451E-12   0.156080E-11  -0.314363E-13   0.650819E-14   0.193201E-12  -0.314363E-13   0.175087E-08   0.836091E-06   0.499944E-10   0.650819E-14   0.836091E-06   0.303315E-02
  1894   0.331813E-10  -0.665942E-12   0.194290E-12   0.499347E-10  -0.665942E-12   0.156695E-11  -0.315574E-13   0.650044E-14   0.194290E-12  -0.315574E-13   0.174897E-08   0.835535E-06   0.499347E-10   0.650044E-14   0.835535E-06   0.303273E-02
  1895   0.330550E-10  -0.690816E-12   0.195371E-12   0.498752E-10  -0.690816E-12   0.157296E-11  -0.316745E-13   0.649269E-14   0.195371E-12  -0.316745E-13   0.174708E-08   0.834979E-06   0.498752E-10   0.649269E-14   0.834979E-06   0.303230E-02
  1896   0.329310E-10  -0.716061E-12   0.196446E-12   0.498157E-10  -0.716061E-12   0.157882E-11  -0.317877E-13   0.648496E-14   0.196446E-12  -0.317877E-13   0.174519E-08   0.834424E-06   0.498157E-10   0.648496E-14   0.834424E-06   0.303188E-02
  1897   0.328092E-10  -0.741668E-12   0.197513E-12   0.497564E-10  -0.741668E-12   0.158454E-11  -0.318968E-13   0.647724E-14   0.197513E-12  -0.318968E-13   0.174330E-08   0.833870E-06   0.497564E-10   0.647724E-14   0.833870E-06   0.303146E-02
  1898   0.326896E-10  -0.767622E-12   0.198573E-12   0.496971E-10  -0.767622E-12   0.159009E-11  -0.320020E-13   0.646953E-14   0.198573E-12  -0.320020E-13   0.174141E-08   0.833316E-06   0.496971E-10   0.646953E-14   0.833316E-06   0.303103E-02
  1899   0.325723E-10  -0.793912E-12   0.199625E-12   0.496380E-10  -0.793912E-12   0.159550E-11  -0.321033E-13   0.646184E-14   0.199625E-12  -0.321033E-13   0.173953E-08   0.832764E-06   0.496380E-10   0.646184E-14   0.832764E-06   0.303061E-02
  1900   0.324574E-10  -0.820524E-12   0.200670E-12   0.495789E-10  -0.820524E-12   0.160074E-11  -0.322005E-13   0.645416E-14   0.200670E-12  -0.322005E-13   0.173765E-08   0.832211E-06   0.495789E-10   0.645416E-14   0.832211E-06   0.303019E-02
  1901   0.323446E-10  -0.847447E-12   0.201707E-12   0.495200E-10  -0.847447E-12   0.160583E-11  -0.322938E-13   0.644649E-14   0.201707E-12  -0.322938E-13   0.173577E-08   0.831660E-06   0.495200E-10   0.644649E-14   0.831660E-06   0.302977E-02
  1902   0.322341E-10  -0.874666E-12   0.202737E-12   0.494612E-10  -0.874666E-12   0.161074E-11  -0.323831E-13   0.643884E-14   0.202737E-12  -0.323831E-13   0.173390E-08   0.831109E-06   0.494612E-10   0.643884E-14   0.831109E-06   0.302935E-02
  1903   0.321260E-10  -0.902166E-12   0.203759E-12   0.494025E-10  -0.902166E-12   0.161551E-11  -0.324684E-13   0.643120E-14   0.203759E-12  -0.324684E-13   0.173203E-08   0.830558E-06   0.494025E-10   0.643120E-14   0.830558E-06   0.302893E-02
  1904   0.320201E-10  -0.929945E-12   0.204773E-12   0.493439E-10  -0.929945E-12   0.162009E-11  -0.325498E-13   0.642357E-14   0.204773E-12  -0.325498E-13   0.173016E-08   0.830009E-06   0.493439E-10   0.642357E-14   0.830009E-06   0.302851E-02
  1905   0.319166E-10  -0.957970E-12   0.205779E-12   0.492854E-10  -0.957970E-12   0.162452E-11  -0.326272E-13   0.641595E-14   0.205779E-12  -0.326272E-13   0.172829E-08   0.829460E-06   0.492854E-10   0.641595E-14   0.829460E-06   0.302809E-02
  1906   0.318155E-10  -0.986239E-12   0.206777E-12   0.492269E-10  -0.986239E-12   0.162877E-11  -0.327007E-13   0.640835E-14   0.206777E-12  -0.327007E-13   0.172643E-08   0.828912E-06   0.492269E-10   0.640835E-14   0.828912E-06   0.302767E-02
  1907   0.317166E-10  -0.101474E-11   0.207766E-12   0.491687E-10  -0.101474E-11   0.163285E-11  -0.327703E-13   0.640076E-14   0.207766E-12  -0.327703E-13   0.172457E-08   0.828364E-06   0.491687E-10   0.640076E-14   0.828364E-06   0.302725E-02
  1908   0.316200E-10  -0.104345E-11   0.208748E-12   0.491105E-10  -0.104345E-11   0.163675E-11  -0.328359E-13   0.639318E-14   0.208748E-12  -0.328359E-13   0.172271E-08   0.827817E-06   0.491105E-10   0.639318E-14   0.827817E-06   0.302684E-02
  1909   0.315259E-10  -0.107237E-11   0.209721E-12   0.490524E-10  -0.107237E-11   0.164049E-11  -0.328977E-13   0.638561E-14   0.209721E-12  -0.328977E-13   0.172086E-08   0.827271E-06   0.490524E-10   0.638561E-14   0.827271E-06   0.302642E-02
  1910   0.314340E-10  -0.110147E-11   0.210685E-12   0.489944E-10  -0.110147E-11   0.164404E-11  -0.329555E-13   0.637806E-14   0.210685E-12  -0.329555E-13   0.171901E-08   0.826725E-06   0.489944E-10   0.637806E-14   0.826725E-06   0.302600E-02
  1911   0.313445E-10  -0.113075E-11   0.211641E-12   0.489365E-10  -0.113075E-11   0.164741E-11  -0.330095E-13   0.637052E-14   0.211641E-12  -0.330095E-13   0.171716E-08   0.826180E-06   0.489365E-10   0.637052E-14   0.826180E-06   0.302559E-02
  1912   0.312574E-10  -0.116018E-11   0.212589E-12   0.488787E-10  -0.116018E-11   0.165060E-11  -0.330596E-13   0.636299E-14   0.212589E-12  -0.330596E-13   0.171531E-08   0.825635E-06   0.488787E-10   0.636299E-14   0.825635E-06   0.302517E-02
  1913   0.311726E-10  -0.118976E-11   0.213527E-12   0.488210E-10  -0.118976E-11   0.165361E-11  -0.331059E-13   0.635548E-14   0.213527E-12  -0.331059E-13   0.171347E-08   0.825092E-06   0.488210E-10   0.635548E-14   0.825092E-06   0.302476E-02
  1914   0.310900E-10  -0.121947E-11   0.214457E-12   0.487635E-10  -0.121947E-11   0.165644E-11  -0.331483E-13   0.634798E-14   0.214457E-12  -0.331483E-13   0.171163E-08   0.824549E-06   0.487635E-10   0.634798E-14   0.824549E-06   0.302434E-02
  1915   0.310099E-10  -0.124930E-11   0.215377E-12   0.487060E-10  -0.124930E-11   0.165908E-11  -0.331869E-13   0.634049E-14   0.215377E-12  -0.331869E-13   0.170979E-08   0.824006E-06   0.487060E-10   0.634049E-14   0.824006E-06   0.302393E-02
  1916   0.309321E-10  -0.127923E-11   0.216289E-12   0.486486E-10  -0.127923E-11   0.166152E-11  -0.332216E-13   0.633301E-14   0.216289E-12  -0.332216E-13   0.170796E-08   0.823464E-06   0.486486E-10   0.633301E-14   0.823464E-06   0.302351E-02
  1917   0.308567E-10  -0.130925E-11   0.217191E-12   0.485913E-10  -0.130925E-11   0.166379E-11  -0.332526E-13   0.632555E-14   0.217191E-12  -0.332526E-13   0.170613E-08   0.822923E-06   0.485913E-10   0.632555E-14   0.822923E-06   0.302310E-02
  1918   0.307835E-10  -0.133936E-11   0.218084E-12   0.485342E-10  -0.133936E-11   0.166586E-11  -0.332797E-13   0.631810E-14   0.218084E-12  -0.332797E-13   0.170430E-08   0.822382E-06   0.485342E-10   0.631810E-14   0.822382E-06   0.302269E-02
  1919   0.307128E-10  -0.136952E-11   0.218968E-12   0.484771E-10  -0.136952E-11   0.166775E-11  -0.333031E-13   0.631066E-14   0.218968E-12  -0.333031E-13   0.170247E-08   0.821842E-06   0.484771E-10   0.631066E-14   0.821842E-06   0.302228E-02
  1920   0.306443E-10  -0.139973E-11   0.219842E-12   0.484201E-10  -0.139973E-11   0.166945E-11  -0.333226E-13   0.630324E-14   0.219842E-12  -0.333226E-13   0.170065E-08   0.821303E-06   0.484201E-10   0.630324E-14   0.821303E-06   0.302186E-02
  1921   0.305781E-10  -0.142998E-11   0.220706E-12   0.483632E-10  -0.142998E-11   0.167095E-11  -0.333384E-13   0.629582E-14   0.220706E-12  -0.333384E-13   0.169883E-08   0.820764E-06   0.483632E-10   0.629582E-14   0.820764E-06   0.302145E-02
  1922   0.305142E-10  -0.146025E-11   0.221561E-12   0.483064E-10  -0.146025E-11   0.167226E-11  -0.333505E-13   0.628842E-14   0.221561E-12  -0.333505E-13   0.169701E-08   0.820226E-06   0.483064E-10   0.628842E-14   0.820226E-06   0.302104E-02
  1923   0.304526E-10  -0.149053E-11   0.222406E-12   0.482498E-10  -0.149053E-11   0.167339E-11  -0.333587E-13   0.628104E-14   0.222406E-12  -0.333587E-13   0.169519E-08   0.819689E-06   0.482498E-10   0.628104E-14   0.819689E-06   0.302063E-02
  1924   0.303935E-10  -0.152080E-11   0.223241E-12   0.481932E-10  -0.152080E-11   0.167434E-11  -0.333633E-13   0.627366E-14   0.223241E-12  -0.333633E-13   0.169338E-08   0.819152E-06   0.481932E-10   0.627366E-14   0.819152E-06   0.302022E-02
  1925   0.303365E-10  -0.155105E-11   0.224067E-12   0.481367E-10  -0.155105E-11   0.167508E-11  -0.333641E-13   0.626630E-14   0.224067E-12  -0.333641E-13   0.169157E-08   0.818616E-06   0.481367E-10   0.626630E-14   0.818616E-06   0.301981E-02
  1926   0.302817E-10  -0.158128E-11   0.224882E-12   0.480803E-10  -0.158128E-11   0.167563E-11  -0.333612E-13   0.625895E-14   0.224882E-12  -0.333612E-13   0.168976E-08   0.818080E-06   0.480803E-10   0.625895E-14   0.818080E-06   0.301940E-02
  1927   0.302293E-10  -0.161145E-11   0.225687E-12   0.480240E-10  -0.161145E-11   0.167599E-11  -0.333546E-13   0.625162E-14   0.225687E-12  -0.333546E-13   0.168796E-08   0.817545E-06   0.480240E-10   0.625162E-14   0.817545E-06   0.301899E-02
  1928   0.301791E-10  -0.164158E-11   0.226481E-12   0.479678E-10  -0.164158E-11   0.167617E-11  -0.333443E-13   0.624430E-14   0.226481E-12  -0.333443E-13   0.168616E-08   0.817011E-06   0.479678E-10   0.624430E-14   0.817011E-06   0.301858E-02
  1929   0.301311E-10  -0.167163E-11   0.227266E-12   0.479117E-10  -0.167163E-11   0.167614E-11  -0.333304E-13   0.623699E-14   0.227266E-12  -0.333304E-13   0.168436E-08   0.816477E-06   0.479117E-10   0.623699E-14   0.816477E-06   0.301817E-02
  1930   0.300854E-10  -0.170159E-11   0.228040E-12   0.478557E-10  -0.170159E-11   0.167592E-11  -0.333128E-13   0.622969E-14   0.228040E-12  -0.333128E-13   0.168256E-08   0.815944E-06   0.478557E-10   0.622969E-14   0.815944E-06   0.301777E-02
  1931   0.300418E-10  -0.173145E-11   0.228803E-12   0.477998E-10  -0.173145E-11   0.167551E-11  -0.332916E-13   0.622240E-14   0.228803E-12  -0.332916E-13   0.168077E-08   0.815412E-06   0.477998E-10   0.622240E-14   0.815412E-06   0.301736E-02
  1932   0.300004E-10  -0.176121E-11   0.229557E-12   0.477439E-10  -0.176121E-11   0.167491E-11  -0.332668E-13   0.621513E-14   0.229557E-12  -0.332668E-13   0.167898E-08   0.814880E-06   0.477439E-10   0.621513E-14   0.814880E-06   0.301695E-02
  1933   0.299612E-10  -0.179084E-11   0.230299E-12   0.476882E-10  -0.179084E-11   0.167412E-11  -0.332384E-13   0.620787E-14   0.230299E-12  -0.332384E-13   0.167719E-08   0.814348E-06   0.476882E-10   0.620787E-14   0.814348E-06   0.301654E-02
  1934   0.299240E-10  -0.182034E-11   0.231031E-12   0.476325E-10  -0.182034E-11   0.167313E-11  -0.332064E-13   0.620062E-14   0.231031E-12  -0.332064E-13   0.167541E-08   0.813817E-06   0.476325E-10   0.620062E-14   0.813817E-06   0.301613E-02
  1935   0.298891E-10  -0.184969E-11   0.231753E-12   0.475770E-10  -0.184969E-11   0.167195E-11  -0.331709E-13   0.619338E-14   0.231753E-12  -0.331709E-13   0.167362E-08   0.813287E-06   0.475770E-10   0.619338E-14   0.813287E-06   0.301573E-02
  1936   0.298562E-10  -0.187888E-11   0.232463E-12   0.475215E-10  -0.187888E-11   0.167058E-11  -0.331318E-13   0.618616E-14   0.232463E-12  -0.331318E-13   0.167184E-08   0.812757E-06   0.475215E-10   0.618616E-14   0.812757E-06   0.301532E-02
  1937   0.298254E-10  -0.190789E-11   0.233164E-12   0.474661E-10  -0.190789E-11   0.166903E-11  -0.330893E-13   0.617895E-14   0.233164E-12  -0.330893E-13   0.167007E-08   0.812228E-06   0.474661E-10   0.617895E-14   0.812228E-06   0.301491E-02
  1938   0.297967E-10  -0.193672E-11   0.233853E-12   0.474108E-10  -0.193672E-11   0.166728E-11  -0.330433E-13   0.617175E-14   0.233853E-12  -0.330433E-13   0.166829E-08   0.811700E-06   0.474108E-10   0.617175E-14   0.811700E-06   0.301450E-02
  1939   0.297701E-10  -0.196535E-11   0.234531E-12   0.473556E-10  -0.196535E-11   0.166535E-11  -0.329938E-13   0.616456E-14   0.234531E-12  -0.329938E-13   0.166652E-08   0.811171E-06   0.473556E-10   0.616456E-14   0.811171E-06   0.301409E-02
  1940   0.297454E-10  -0.199377E-11   0.235198E-12   0.473005E-10  -0.199377E-11   0.166323E-11  -0.329409E-13   0.615738E-14   0.235198E-12  -0.329409E-13   0.166475E-08   0.810644E-06   0.473005E-10   0.615738E-14   0.810644E-06   0.301369E-02
  1941   0.297226E-10  -0.202198E-11   0.235855E-12   0.472455E-10  -0.202198E-11   0.166092E-11  -0.328845E-13   0.615021E-14   0.235855E-12  -0.328845E-13   0.166298E-08   0.810117E-06   0.472455E-10   0.615021E-14   0.810117E-06   0.301328E-02
  1942   0.297019E-10  -0.204994E-11   0.236500E-12   0.471905E-10  -0.204994E-11   0.165843E-11  -0.328248E-13   0.614306E-14   0.236500E-12  -0.328248E-13   0.166122E-08   0.809590E-06   0.471905E-10   0.614306E-14   0.809590E-06   0.301287E-02
  1943   0.296833E-10  -0.207767E-11   0.237135E-12   0.471357E-10  -0.207767E-11   0.165575E-11  -0.327616E-13   0.613591E-14   0.237135E-12  -0.327616E-13   0.165946E-08   0.809064E-06   0.471357E-10   0.613591E-14   0.809064E-06   0.301246E-02
  1944   0.296664E-10  -0.210514E-11   0.237758E-12   0.470809E-10  -0.210514E-11   0.165290E-11  -0.326951E-13   0.612878E-14   0.237758E-12  -0.326951E-13   0.165770E-08   0.808539E-06   0.470809E-10   0.612878E-14   0.808539E-06   0.301205E-02
  1945   0.296514E-10  -0.213234E-11   0.238370E-12   0.470262E-10  -0.213234E-11   0.164985E-11  -0.326253E-13   0.612166E-14   0.238370E-12  -0.326253E-13   0.165594E-08   0.808014E-06   0.470262E-10   0.612166E-14   0.808014E-06   0.301164E-02
  1946   0.296383E-10  -0.215926E-11   0.238970E-12   0.469715E-10  -0.215926E-11   0.164662E-11  -0.325522E-13   0.611455E-14   0.238970E-12  -0.325522E-13   0.165419E-08   0.807489E-06   0.469715E-10   0.611455E-14   0.807489E-06   0.301123E-02
  1947   0.296271E-10  -0.218589E-11   0.239560E-12   0.469170E-10  -0.218589E-11   0.164322E-11  -0.324757E-13   0.610745E-14   0.239560E-12  -0.324757E-13   0.165244E-08   0.806965E-06   0.469170E-10   0.610745E-14   0.806965E-06   0.301082E-02
  1948   0.296177E-10  -0.221222E-11   0.240138E-12   0.468625E-10  -0.221222E-11   0.163963E-11  -0.323960E-13   0.610036E-14   0.240138E-12  -0.323960E-13   0.165069E-08   0.806442E-06   0.468625E-10   0.610036E-14   0.806442E-06   0.301041E-02
  1949   0.296100E-10  -0.223824E-11   0.240704E-12   0.468081E-10  -0.223824E-11   0.163586E-11  -0.323130E-13   0.609328E-14   0.240704E-12  -0.323130E-13   0.164895E-08   0.805918E-06   0.468081E-10   0.609328E-14   0.805918E-06   0.300999E-02
  1950   0.296040E-10  -0.226393E-11   0.241259E-12   0.467538E-10  -0.226393E-11   0.163191E-11  -0.322267E-13   0.608621E-14   0.241259E-12  -0.322267E-13   0.164720E-08   0.805396E-06   0.467538E-10   0.608621E-14   0.805396E-06   0.300958E-02
  1951   0.295998E-10  -0.228930E-11   0.241803E-12   0.466996E-10  -0.228930E-11   0.162779E-11  -0.321373E-13   0.607915E-14   0.241803E-12  -0.321373E-13   0.164546E-08   0.804874E-06   0.466996E-10   0.607915E-14   0.804874E-06   0.300917E-02
  1952   0.295973E-10  -0.231431E-11   0.242335E-12   0.466454E-10  -0.231431E-11   0.162348E-11  -0.320446E-13   0.607211E-14   0.242335E-12  -0.320446E-13   0.164372E-08   0.804352E-06   0.466454E-10   0.607211E-14   0.804352E-06   0.300875E-02
  1953   0.295964E-10  -0.233898E-11   0.242855E-12   0.465913E-10  -0.233898E-11   0.161901E-11  -0.319488E-13   0.606507E-14   0.242855E-12  -0.319488E-13   0.164199E-08   0.803830E-06   0.465913E-10   0.606507E-14   0.803830E-06   0.300834E-02
  1954   0.295972E-10  -0.236329E-11   0.243364E-12   0.465373E-10  -0.236329E-11   0.161438E-11  -0.318498E-13   0.605804E-14   0.243364E-12  -0.318498E-13   0.164026E-08   0.803310E-06   0.465373E-10   0.605804E-14   0.803310E-06   0.300792E-02
  1955   0.295996E-10  -0.238722E-11   0.243861E-12   0.464834E-10  -0.238722E-11   0.160957E-11  -0.317477E-13   0.605103E-14   0.243861E-12  -0.317477E-13   0.163853E-08   0.802789E-06   0.464834E-10   0.605103E-14   0.802789E-06   0.300751E-02
  1956   0.296035E-10  -0.241079E-11   0.244346E-12   0.464295E-10  -0.241079E-11   0.160459E-11  -0.316424E-13   0.604402E-14   0.244346E-12  -0.316424E-13   0.163680E-08   0.802269E-06   0.464295E-10   0.604402E-14   0.802269E-06   0.300709E-02
  1957   0.296090E-10  -0.243396E-11   0.244820E-12   0.463757E-10  -0.243396E-11   0.159945E-11  -0.315342E-13   0.603703E-14   0.244820E-12  -0.315342E-13   0.163507E-08   0.801750E-06   0.463757E-10   0.603703E-14   0.801750E-06   0.300667E-02
  1958   0.296160E-10  -0.245673E-11   0.245281E-12   0.463220E-10  -0.245673E-11   0.159415E-11  -0.314228E-13   0.603005E-14   0.245281E-12  -0.314228E-13   0.163335E-08   0.801231E-06   0.463220E-10   0.603005E-14   0.801231E-06   0.300626E-02
