#    L    TxT            TxE            TxP            TxW1           ExT            ExE            ExP            ExW1           PxT            PxE            PxP            PxW1           W1xT           W1xE           W1xP           W1xW1       
  1073   0.154601E-09  -0.115571E-10   0.108925E-12   0.342229E-10  -0.115571E-10   0.365860E-11   0.177695E-12  -0.586693E-13   0.108925E-12   0.177695E-12   0.496535E-08   0.152558E-05   0.342229E-10  -0.586693E-13   0.152558E-05   0.315862E-02
  1074   0.155063E-09  -0.115503E-10   0.102976E-12   0.331162E-10  -0.115503E-10   0.361618E-11   0.176062E-12  -0.509248E-13   0.102976E-12   0.176062E-12   0.495672E-08   0.152401E-05   0.331162E-10  -0.509248E-13   0.152401E-05   0.315831E-02
  1075   0.155524E-09  -0.115402E-10   0.971352E-13   0.319952E-10  -0.115402E-10   0.357385E-11   0.174416E-12  -0.428805E-13   0.971352E-13   0.174416E-12   0.494812E-08   0.152245E-05   0.319952E-10  -0.428805E-13   0.152245E-05   0.315801E-02
  1076   0.155983E-09  -0.115266E-10   0.914108E-13   0.308734E-10  -0.115266E-10   0.353161E-11   0.172757E-12  -0.346400E-13   0.914108E-13   0.172757E-12   0.493953E-08   0.152089E-05   0.308734E-10  -0.346400E-13   0.152089E-05   0.315770E-02
  1077   0.156439E-09  -0.115097E-10   0.858106E-13   0.297647E-10  -0.115097E-10   0.348947E-11   0.171084E-12  -0.263068E-13   0.858106E-13   0.171084E-12   0.493097E-08   0.151933E-05   0.297647E-10  -0.263068E-13   0.151933E-05   0.315739E-02
  1078   0.156894E-09  -0.114895E-10   0.803422E-13   0.286828E-10  -0.114895E-10   0.344747E-11   0.169398E-12  -0.179843E-13   0.803422E-13   0.169398E-12   0.492243E-08   0.151778E-05   0.286828E-10  -0.179843E-13   0.151778E-05   0.315709E-02
  1079   0.157344E-09  -0.114659E-10   0.750134E-13   0.276414E-10  -0.114659E-10   0.340561E-11   0.167699E-12  -0.977625E-14   0.750134E-13   0.167699E-12   0.491391E-08   0.151623E-05   0.276414E-10  -0.977625E-14   0.151623E-05   0.315679E-02
  1080   0.157792E-09  -0.114391E-10   0.698318E-13   0.266544E-10  -0.114391E-10   0.336391E-11   0.165987E-12  -0.178603E-14   0.698318E-13   0.165987E-12   0.490541E-08   0.151468E-05   0.266544E-10  -0.178603E-14   0.151468E-05   0.315648E-02
  1081   0.158236E-09  -0.114089E-10   0.648053E-13   0.257355E-10  -0.114089E-10   0.332239E-11   0.164262E-12   0.588281E-14   0.648053E-13   0.164262E-12   0.489693E-08   0.151314E-05   0.257355E-10   0.588281E-14   0.151314E-05   0.315618E-02
  1082   0.158677E-09  -0.113755E-10   0.599415E-13   0.248984E-10  -0.113755E-10   0.328106E-11   0.162524E-12   0.131267E-13   0.599415E-13   0.162524E-12   0.488847E-08   0.151159E-05   0.248984E-10   0.131267E-13   0.151159E-05   0.315588E-02
  1083   0.159113E-09  -0.113389E-10   0.552482E-13   0.241569E-10  -0.113389E-10   0.323993E-11   0.160774E-12   0.198422E-13   0.552482E-13   0.160774E-12   0.488003E-08   0.151005E-05   0.241569E-10   0.198422E-13   0.151005E-05   0.315558E-02
  1084   0.159545E-09  -0.112992E-10   0.507309E-13   0.235211E-10  -0.112992E-10   0.319903E-11   0.159010E-12   0.259516E-13   0.507309E-13   0.159010E-12   0.487162E-08   0.150852E-05   0.235211E-10   0.259516E-13   0.150852E-05   0.315527E-02
  1085   0.159972E-09  -0.112563E-10   0.463869E-13   0.229865E-10  -0.112563E-10   0.315836E-11   0.157235E-12   0.314811E-13   0.463869E-13   0.157235E-12   0.486322E-08   0.150698E-05   0.229865E-10   0.314811E-13   0.150698E-05   0.315497E-02
  1086   0.160394E-09  -0.112102E-10   0.422111E-13   0.225449E-10  -0.112102E-10   0.311794E-11   0.155448E-12   0.364824E-13   0.422111E-13   0.155448E-12   0.485484E-08   0.150545E-05   0.225449E-10   0.364824E-13   0.150545E-05   0.315467E-02
  1087   0.160811E-09  -0.111611E-10   0.381986E-13   0.221881E-10  -0.111611E-10   0.307777E-11   0.153649E-12   0.410076E-13   0.381986E-13   0.153649E-12   0.484649E-08   0.150392E-05   0.221881E-10   0.410076E-13   0.150392E-05   0.315437E-02
  1088   0.161222E-09  -0.111088E-10   0.343444E-13   0.219080E-10  -0.111088E-10   0.303789E-11   0.151840E-12   0.451085E-13   0.343444E-13   0.151840E-12   0.483816E-08   0.150240E-05   0.219080E-10   0.451085E-13   0.150240E-05   0.315406E-02
  1089   0.161626E-09  -0.110535E-10   0.306436E-13   0.216963E-10  -0.110535E-10   0.299830E-11   0.150020E-12   0.488373E-13   0.306436E-13   0.150020E-12   0.482984E-08   0.150087E-05   0.216963E-10   0.488373E-13   0.150087E-05   0.315376E-02
  1090   0.162025E-09  -0.109952E-10   0.270910E-13   0.215449E-10  -0.109952E-10   0.295900E-11   0.148190E-12   0.522457E-13   0.270910E-13   0.148190E-12   0.482155E-08   0.149935E-05   0.215449E-10   0.522457E-13   0.149935E-05   0.315345E-02
  1091   0.162418E-09  -0.109340E-10   0.236819E-13   0.214456E-10  -0.109340E-10   0.292003E-11   0.146351E-12   0.553858E-13   0.236819E-13   0.146351E-12   0.481328E-08   0.149783E-05   0.214456E-10   0.553858E-13   0.149783E-05   0.315315E-02
  1092   0.162804E-09  -0.108698E-10   0.204112E-13   0.213903E-10  -0.108698E-10   0.288139E-11   0.144502E-12   0.583094E-13   0.204112E-13   0.144502E-12   0.480502E-08   0.149632E-05   0.213903E-10   0.583094E-13   0.149632E-05   0.315284E-02
  1093   0.163182E-09  -0.108028E-10   0.172740E-13   0.213706E-10  -0.108028E-10   0.284311E-11   0.142645E-12   0.610685E-13   0.172740E-13   0.142645E-12   0.479679E-08   0.149480E-05   0.213706E-10   0.610685E-13   0.149480E-05   0.315253E-02
  1094   0.163554E-09  -0.107329E-10   0.142652E-13   0.213786E-10  -0.107329E-10   0.280518E-11   0.140780E-12   0.637151E-13   0.142652E-13   0.140780E-12   0.478858E-08   0.149329E-05   0.213786E-10   0.637151E-13   0.149329E-05   0.315222E-02
  1095   0.163918E-09  -0.106604E-10   0.113799E-13   0.214060E-10  -0.106604E-10   0.276764E-11   0.138907E-12   0.663011E-13   0.113799E-13   0.138907E-12   0.478039E-08   0.149178E-05   0.214060E-10   0.663011E-13   0.149178E-05   0.315191E-02
  1096   0.164275E-09  -0.105850E-10   0.861311E-14   0.214445E-10  -0.105850E-10   0.273049E-11   0.137027E-12   0.688784E-13   0.861311E-14   0.137027E-12   0.477221E-08   0.149027E-05   0.214445E-10   0.688784E-13   0.149027E-05   0.315159E-02
  1097   0.164624E-09  -0.105069E-10   0.595990E-14   0.214861E-10  -0.105069E-10   0.269375E-11   0.135140E-12   0.714991E-13   0.595990E-14   0.135140E-12   0.476406E-08   0.148877E-05   0.214861E-10   0.714991E-13   0.148877E-05   0.315128E-02
  1098   0.164965E-09  -0.104263E-10   0.341528E-14   0.215226E-10  -0.104263E-10   0.265743E-11   0.133247E-12   0.742149E-13   0.341528E-14   0.133247E-12   0.475593E-08   0.148726E-05   0.215226E-10   0.742149E-13   0.148726E-05   0.315096E-02
  1099   0.165297E-09  -0.103430E-10   0.974267E-15   0.215457E-10  -0.103430E-10   0.262154E-11   0.131347E-12   0.770779E-13   0.974267E-15   0.131347E-12   0.474782E-08   0.148576E-05   0.215457E-10   0.770779E-13   0.148576E-05   0.315063E-02
  1100   0.165622E-09  -0.102572E-10  -0.136810E-14   0.215474E-10  -0.102572E-10   0.258610E-11   0.129443E-12   0.801401E-13  -0.136810E-14   0.129443E-12   0.473972E-08   0.148426E-05   0.215474E-10   0.801401E-13   0.148426E-05   0.315031E-02
  1101   0.165937E-09  -0.101689E-10  -0.361578E-14   0.215219E-10  -0.101689E-10   0.255109E-11   0.127533E-12   0.834295E-13  -0.361578E-14   0.127533E-12   0.473165E-08   0.148277E-05   0.215219E-10   0.834295E-13   0.148277E-05   0.314998E-02
  1102   0.166244E-09  -0.100781E-10  -0.576860E-14   0.214734E-10  -0.100781E-10   0.251656E-11   0.125619E-12   0.868795E-13  -0.576860E-14   0.125619E-12   0.472360E-08   0.148127E-05   0.214734E-10   0.868795E-13   0.148127E-05   0.314965E-02
  1103   0.166541E-09  -0.998484E-11  -0.782537E-14   0.214086E-10  -0.998484E-11   0.248251E-11   0.123700E-12   0.903993E-13  -0.782537E-14   0.123700E-12   0.471556E-08   0.147978E-05   0.214086E-10   0.903993E-13   0.147978E-05   0.314932E-02
  1104   0.166830E-09  -0.988926E-11  -0.978490E-14   0.213344E-10  -0.988926E-11   0.244895E-11   0.121778E-12   0.938987E-13  -0.978490E-14   0.121778E-12   0.470755E-08   0.147828E-05   0.213344E-10   0.938987E-13   0.147828E-05   0.314898E-02
  1105   0.167108E-09  -0.979139E-11  -0.116460E-13   0.212574E-10  -0.979139E-11   0.241588E-11   0.119852E-12   0.972868E-13  -0.116460E-13   0.119852E-12   0.469956E-08   0.147679E-05   0.212574E-10   0.972868E-13   0.147679E-05   0.314864E-02
  1106   0.167377E-09  -0.969127E-11  -0.134075E-13   0.211844E-10  -0.969127E-11   0.238332E-11   0.117923E-12   0.100473E-12  -0.134075E-13   0.117923E-12   0.469158E-08   0.147531E-05   0.211844E-10   0.100473E-12   0.147531E-05   0.314830E-02
  1107   0.167636E-09  -0.958895E-11  -0.150682E-13   0.211220E-10  -0.958895E-11   0.235128E-11   0.115992E-12   0.103368E-12  -0.150682E-13   0.115992E-12   0.468363E-08   0.147382E-05   0.211220E-10   0.103368E-12   0.147382E-05   0.314796E-02
  1108   0.167885E-09  -0.948451E-11  -0.166268E-13   0.210770E-10  -0.948451E-11   0.231978E-11   0.114058E-12   0.105879E-12  -0.166268E-13   0.114058E-12   0.467569E-08   0.147234E-05   0.210770E-10   0.105879E-12   0.147234E-05   0.314761E-02
  1109   0.168124E-09  -0.937798E-11  -0.180823E-13   0.210562E-10  -0.937798E-11   0.228882E-11   0.112123E-12   0.107917E-12  -0.180823E-13   0.112123E-12   0.466777E-08   0.147086E-05   0.210562E-10   0.107917E-12   0.147086E-05   0.314727E-02
  1110   0.168353E-09  -0.926943E-11  -0.194334E-13   0.210662E-10  -0.926943E-11   0.225842E-11   0.110186E-12   0.109392E-12  -0.194334E-13   0.110186E-12   0.465987E-08   0.146938E-05   0.210662E-10   0.109392E-12   0.146938E-05   0.314692E-02
  1111   0.168571E-09  -0.915892E-11  -0.206790E-13   0.211137E-10  -0.915892E-11   0.222859E-11   0.108248E-12   0.110211E-12  -0.206790E-13   0.108248E-12   0.465200E-08   0.146790E-05   0.211137E-10   0.110211E-12   0.146790E-05   0.314657E-02
  1112   0.168778E-09  -0.904650E-11  -0.218178E-13   0.212056E-10  -0.904650E-11   0.219933E-11   0.106310E-12   0.110286E-12  -0.218178E-13   0.106310E-12   0.464414E-08   0.146643E-05   0.212056E-10   0.110286E-12   0.146643E-05   0.314622E-02
  1113   0.168976E-09  -0.893225E-11  -0.228486E-13   0.213485E-10  -0.893225E-11   0.217065E-11   0.104371E-12   0.109526E-12  -0.228486E-13   0.104371E-12   0.463630E-08   0.146496E-05   0.213485E-10   0.109526E-12   0.146496E-05   0.314587E-02
  1114   0.169162E-09  -0.881620E-11  -0.237703E-13   0.215491E-10  -0.881620E-11   0.214258E-11   0.102433E-12   0.107839E-12  -0.237703E-13   0.102433E-12   0.462848E-08   0.146349E-05   0.215491E-10   0.107839E-12   0.146349E-05   0.314552E-02
  1115   0.169337E-09  -0.869843E-11  -0.245816E-13   0.218143E-10  -0.869843E-11   0.211511E-11   0.100495E-12   0.105136E-12  -0.245816E-13   0.100495E-12   0.462067E-08   0.146202E-05   0.218143E-10   0.105136E-12   0.146202E-05   0.314517E-02
  1116   0.169501E-09  -0.857901E-11  -0.252815E-13   0.221506E-10  -0.857901E-11   0.208825E-11   0.985586E-13   0.101325E-12  -0.252815E-13   0.985586E-13   0.461289E-08   0.146056E-05   0.221506E-10   0.101325E-12   0.146056E-05   0.314482E-02
  1117   0.169655E-09  -0.845797E-11  -0.258686E-13   0.225648E-10  -0.845797E-11   0.206201E-11   0.966233E-13   0.963171E-13  -0.258686E-13   0.966233E-13   0.460513E-08   0.145909E-05   0.225648E-10   0.963171E-13   0.145909E-05   0.314447E-02
  1118   0.169797E-09  -0.833538E-11  -0.263427E-13   0.230608E-10  -0.833538E-11   0.203640E-11   0.946897E-13   0.900599E-13  -0.263427E-13   0.946897E-13   0.459738E-08   0.145763E-05   0.230608E-10   0.900599E-13   0.145763E-05   0.314412E-02
  1119   0.169927E-09  -0.821132E-11  -0.267069E-13   0.236307E-10  -0.821132E-11   0.201144E-11   0.927579E-13   0.826597E-13  -0.267069E-13   0.927579E-13   0.458965E-08   0.145618E-05   0.236307E-10   0.826597E-13   0.145618E-05   0.314377E-02
  1120   0.170045E-09  -0.808582E-11  -0.269652E-13   0.242638E-10  -0.808582E-11   0.198710E-11   0.908276E-13   0.742617E-13  -0.269652E-13   0.908276E-13   0.458195E-08   0.145472E-05   0.242638E-10   0.742617E-13   0.145472E-05   0.314342E-02
  1121   0.170153E-09  -0.795895E-11  -0.271215E-13   0.249495E-10  -0.795895E-11   0.196343E-11   0.888987E-13   0.650109E-13  -0.271215E-13   0.888987E-13   0.457426E-08   0.145327E-05   0.249495E-10   0.650109E-13   0.145327E-05   0.314307E-02
  1122   0.170248E-09  -0.783078E-11  -0.271799E-13   0.256770E-10  -0.783078E-11   0.194042E-11   0.869711E-13   0.550526E-13  -0.271799E-13   0.869711E-13   0.456659E-08   0.145182E-05   0.256770E-10   0.550526E-13   0.145182E-05   0.314272E-02
  1123   0.170331E-09  -0.770134E-11  -0.271444E-13   0.264356E-10  -0.770134E-11   0.191806E-11   0.850448E-13   0.445321E-13  -0.271444E-13   0.850448E-13   0.455893E-08   0.145038E-05   0.264356E-10   0.445321E-13   0.145038E-05   0.314238E-02
  1124   0.170403E-09  -0.757072E-11  -0.270189E-13   0.272146E-10  -0.757072E-11   0.189639E-11   0.831195E-13   0.335943E-13  -0.270189E-13   0.831195E-13   0.455130E-08   0.144893E-05   0.272146E-10   0.335943E-13   0.144893E-05   0.314203E-02
  1125   0.170463E-09  -0.743895E-11  -0.268074E-13   0.280033E-10  -0.743895E-11   0.187539E-11   0.811951E-13   0.223847E-13  -0.268074E-13   0.811951E-13   0.454369E-08   0.144749E-05   0.280033E-10   0.223847E-13   0.144749E-05   0.314168E-02
  1126   0.170509E-09  -0.730614E-11  -0.265140E-13   0.287911E-10  -0.730614E-11   0.185508E-11   0.792715E-13   0.110483E-13  -0.265140E-13   0.792715E-13   0.453609E-08   0.144605E-05   0.287911E-10   0.110483E-13   0.144605E-05   0.314134E-02
  1127   0.170544E-09  -0.717232E-11  -0.261426E-13   0.295671E-10  -0.717232E-11   0.183545E-11   0.773486E-13  -0.269712E-15  -0.261426E-13   0.773486E-13   0.452851E-08   0.144462E-05   0.295671E-10  -0.269712E-15   0.144462E-05   0.314100E-02
  1128   0.170567E-09  -0.703759E-11  -0.256972E-13   0.303207E-10  -0.703759E-11   0.181653E-11   0.754262E-13  -0.114241E-13  -0.256972E-13   0.754262E-13   0.452095E-08   0.144319E-05   0.303207E-10  -0.114241E-13   0.144319E-05   0.314065E-02
  1129   0.170577E-09  -0.690200E-11  -0.251818E-13   0.310412E-10  -0.690200E-11   0.179831E-11   0.735042E-13  -0.222696E-13  -0.251818E-13   0.735042E-13   0.451341E-08   0.144176E-05   0.310412E-10  -0.222696E-13   0.144176E-05   0.314031E-02
  1130   0.170576E-09  -0.676561E-11  -0.246004E-13   0.317178E-10  -0.676561E-11   0.178079E-11   0.715826E-13  -0.326612E-13  -0.246004E-13   0.715826E-13   0.450589E-08   0.144033E-05   0.317178E-10  -0.326612E-13   0.144033E-05   0.313997E-02
  1131   0.170562E-09  -0.662851E-11  -0.239570E-13   0.323399E-10  -0.662851E-11   0.176398E-11   0.696611E-13  -0.424536E-13  -0.239570E-13   0.696611E-13   0.449838E-08   0.143890E-05   0.323399E-10  -0.424536E-13   0.143890E-05   0.313963E-02
  1132   0.170536E-09  -0.649074E-11  -0.232556E-13   0.328968E-10  -0.649074E-11   0.174789E-11   0.677396E-13  -0.515016E-13  -0.232556E-13   0.677396E-13   0.449089E-08   0.143748E-05   0.328968E-10  -0.515016E-13   0.143748E-05   0.313930E-02
  1133   0.170498E-09  -0.635237E-11  -0.225001E-13   0.333777E-10  -0.635237E-11   0.173252E-11   0.658181E-13  -0.596601E-13  -0.225001E-13   0.658181E-13   0.448342E-08   0.143606E-05   0.333777E-10  -0.596601E-13   0.143606E-05   0.313896E-02
  1134   0.170446E-09  -0.621346E-11  -0.216946E-13   0.337720E-10  -0.621346E-11   0.171787E-11   0.638963E-13  -0.667838E-13  -0.216946E-13   0.638963E-13   0.447597E-08   0.143465E-05   0.337720E-10  -0.667838E-13   0.143465E-05   0.313863E-02
  1135   0.170383E-09  -0.607407E-11  -0.208418E-13   0.340719E-10  -0.607407E-11   0.170395E-11   0.619742E-13  -0.727665E-13  -0.208418E-13   0.619742E-13   0.446854E-08   0.143323E-05   0.340719E-10  -0.727665E-13   0.143323E-05   0.313830E-02
  1136   0.170308E-09  -0.593425E-11  -0.199400E-13   0.342816E-10  -0.593425E-11   0.169075E-11   0.600521E-13  -0.776577E-13  -0.199400E-13   0.600521E-13   0.446112E-08   0.143182E-05   0.342816E-10  -0.776577E-13   0.143182E-05   0.313797E-02
  1137   0.170219E-09  -0.579408E-11  -0.189860E-13   0.344082E-10  -0.579408E-11   0.167829E-11   0.581302E-13  -0.815458E-13  -0.189860E-13   0.581302E-13   0.445373E-08   0.143041E-05   0.344082E-10  -0.815458E-13   0.143041E-05   0.313765E-02
  1138   0.170119E-09  -0.565361E-11  -0.179769E-13   0.344587E-10  -0.565361E-11   0.166655E-11   0.562087E-13  -0.845193E-13  -0.179769E-13   0.562087E-13   0.444635E-08   0.142901E-05   0.344587E-10  -0.845193E-13   0.142901E-05   0.313732E-02
  1139   0.170006E-09  -0.551291E-11  -0.169095E-13   0.344405E-10  -0.551291E-11   0.165555E-11   0.542879E-13  -0.866664E-13  -0.169095E-13   0.542879E-13   0.443898E-08   0.142761E-05   0.344405E-10  -0.866664E-13   0.142761E-05   0.313699E-02
  1140   0.169880E-09  -0.537203E-11  -0.157809E-13   0.343604E-10  -0.537203E-11   0.164528E-11   0.523682E-13  -0.880757E-13  -0.157809E-13   0.523682E-13   0.443164E-08   0.142621E-05   0.343604E-10  -0.880757E-13   0.142621E-05   0.313667E-02
  1141   0.169742E-09  -0.523105E-11  -0.145880E-13   0.342258E-10  -0.523105E-11   0.163575E-11   0.504497E-13  -0.888355E-13  -0.145880E-13   0.504497E-13   0.442431E-08   0.142481E-05   0.342258E-10  -0.888355E-13   0.142481E-05   0.313634E-02
  1142   0.169592E-09  -0.509004E-11  -0.133277E-13   0.340437E-10  -0.509004E-11   0.162695E-11   0.485327E-13  -0.890343E-13  -0.133277E-13   0.485327E-13   0.441700E-08   0.142341E-05   0.340437E-10  -0.890343E-13   0.142341E-05   0.313602E-02
  1143   0.169429E-09  -0.494904E-11  -0.119970E-13   0.338213E-10  -0.494904E-11   0.161890E-11   0.466176E-13  -0.887604E-13  -0.119970E-13   0.466176E-13   0.440971E-08   0.142202E-05   0.338213E-10  -0.887604E-13   0.142202E-05   0.313569E-02
  1144   0.169253E-09  -0.480814E-11  -0.105929E-13   0.335656E-10  -0.480814E-11   0.161159E-11   0.447045E-13  -0.881023E-13  -0.105929E-13   0.447045E-13   0.440244E-08   0.142063E-05   0.335656E-10  -0.881023E-13   0.142063E-05   0.313537E-02
  1145   0.169066E-09  -0.466739E-11  -0.911237E-14   0.332838E-10  -0.466739E-11   0.160501E-11   0.427937E-13  -0.871485E-13  -0.911237E-14   0.427937E-13   0.439518E-08   0.141924E-05   0.332838E-10  -0.871485E-13   0.141924E-05   0.313504E-02
  1146   0.168866E-09  -0.452686E-11  -0.755228E-14   0.329830E-10  -0.452686E-11   0.159918E-11   0.408855E-13  -0.859872E-13  -0.755228E-14   0.408855E-13   0.438794E-08   0.141785E-05   0.329830E-10  -0.859872E-13   0.141785E-05   0.313471E-02
  1147   0.168654E-09  -0.438661E-11  -0.590963E-14   0.326703E-10  -0.438661E-11   0.159408E-11   0.389802E-13  -0.847069E-13  -0.590963E-14   0.389802E-13   0.438072E-08   0.141647E-05   0.326703E-10  -0.847069E-13   0.141647E-05   0.313438E-02
  1148   0.168430E-09  -0.424668E-11  -0.418139E-14   0.323530E-10  -0.424668E-11   0.158973E-11   0.370781E-13  -0.833961E-13  -0.418139E-14   0.370781E-13   0.437352E-08   0.141508E-05   0.323530E-10  -0.833961E-13   0.141508E-05   0.313404E-02
  1149   0.168193E-09  -0.410716E-11  -0.236450E-14   0.320380E-10  -0.410716E-11   0.158610E-11   0.351793E-13  -0.821432E-13  -0.236450E-14   0.351793E-13   0.436633E-08   0.141370E-05   0.320380E-10  -0.821432E-13   0.141370E-05   0.313371E-02
  1150   0.167944E-09  -0.396809E-11  -0.455930E-15   0.317325E-10  -0.396809E-11   0.158321E-11   0.332842E-13  -0.810365E-13  -0.455930E-15   0.332842E-13   0.435916E-08   0.141232E-05   0.317325E-10  -0.810365E-13   0.141232E-05   0.313337E-02
  1151   0.167684E-09  -0.382954E-11   0.154737E-14   0.314437E-10  -0.382954E-11   0.158105E-11   0.313931E-13  -0.801644E-13   0.154737E-14   0.313931E-13   0.435200E-08   0.141094E-05   0.314437E-10  -0.801644E-13   0.141094E-05   0.313302E-02
  1152   0.167411E-09  -0.369156E-11   0.364730E-14   0.311769E-10  -0.369156E-11   0.157962E-11   0.295062E-13  -0.795894E-13   0.364730E-14   0.295062E-13   0.434487E-08   0.140957E-05   0.311769E-10  -0.795894E-13   0.140957E-05   0.313268E-02
